telemetry_id,vehicle_id,timestamp,latitude,longitude,speed_kmph,status,manifest_id
TEL-00002199,VEH-0112,2026-02-05T18:12:00,13.792173,75.532188,0,STOPPED,MAN-000148
TEL-00002200,VEH-0112,2026-02-05T18:25:00,13.749051,75.54427,24,MOVING,MAN-000148
TEL-00002201,VEH-0112,2026-02-05T18:38:00,13.705938,75.559022,22,MOVING,MAN-000148
TEL-00002202,VEH-0112,2026-02-05T18:47:00,13.663236,75.574372,0,STOPPED,MAN-000148
TEL-00002203,VEH-0112,2026-02-05T18:58:00,13.664225,75.575962,29,MOVING,MAN-000148
TEL-00002204,VEH-0112,2026-02-05T19:13:00,13.661815,75.573501,30,MOVING,MAN-000148
TEL-00002205,VEH-0112,2026-02-05T19:25:00,13.663236,75.574372,0,STOPPED,MAN-000148
TEL-00002206,VEH-0112,2026-02-05T19:35:00,13.663236,75.574372,0,DELIVERED,MAN-000148
TEL-00002207,VEH-0138,2026-02-05T12:00:00,12.795488,77.573306,0,IDLE,MAN-000150
TEL-00002208,VEH-0138,2026-02-05T12:14:00,12.801193,77.518635,18,MOVING,MAN-000150
TEL-00002209,VEH-0138,2026-02-05T12:31:00,12.807696,77.460865,25,MOVING,MAN-000150
TEL-00002210,VEH-0138,2026-02-05T12:41:00,12.812036,77.405986,0,STOPPED,MAN-000150
TEL-00002211,VEH-0138,2026-02-05T12:58:00,12.810281,77.404217,28,MOVING,MAN-000150
TEL-00002212,VEH-0138,2026-02-05T13:11:00,12.813925,77.406363,21,MOVING,MAN-000150
TEL-00002213,VEH-0138,2026-02-05T13:25:00,12.812036,77.405986,0,STOPPED,MAN-000150
TEL-00002214,VEH-0138,2026-02-05T13:53:00,12.759069,77.496554,27,MOVING,MAN-000150
TEL-00002215,VEH-0138,2026-02-05T14:15:00,12.703759,77.585123,29,MOVING,MAN-000150
TEL-00002216,VEH-0138,2026-02-05T14:43:00,12.648004,77.676808,0,STOPPED,MAN-000150
TEL-00002217,VEH-0138,2026-02-05T15:09:00,12.648963,77.676029,22,MOVING,MAN-000150
TEL-00002218,VEH-0138,2026-02-05T15:34:00,12.647571,77.678266,36,MOVING,MAN-000150
TEL-00002219,VEH-0138,2026-02-05T16:03:00,12.648004,77.676808,0,STOPPED,MAN-000150
TEL-00002220,VEH-0138,2026-02-05T16:21:00,12.663407,77.61716,30,MOVING,MAN-000150
TEL-00002221,VEH-0138,2026-02-05T16:32:00,12.676961,77.560119,31,MOVING,MAN-000150
TEL-00002222,VEH-0138,2026-02-05T16:46:00,12.690688,77.499674,0,STOPPED,MAN-000150
TEL-00002223,VEH-0138,2026-02-05T17:00:00,12.691302,77.499263,35,MOVING,MAN-000150
TEL-00002224,VEH-0138,2026-02-05T17:14:00,12.692322,77.498161,20,MOVING,MAN-000150
TEL-00002225,VEH-0138,2026-02-05T17:33:00,12.690688,77.499674,0,STOPPED,MAN-000150
TEL-00002226,VEH-0138,2026-02-05T17:52:00,12.763747,77.538489,29,MOVING,MAN-000150
TEL-00002227,VEH-0138,2026-02-05T18:17:00,12.835218,77.575498,37,MOVING,MAN-000150
TEL-00002228,VEH-0138,2026-02-05T18:35:00,12.908824,77.610842,0,STOPPED,MAN-000150
TEL-00002229,VEH-0138,2026-02-05T18:54:00,12.907703,77.612772,37,MOVING,MAN-000150
TEL-00002230,VEH-0138,2026-02-05T19:18:00,12.909886,77.612097,31,MOVING,MAN-000150
TEL-00002231,VEH-0138,2026-02-05T19:35:00,12.908824,77.610842,0,STOPPED,MAN-000150
TEL-00002232,VEH-0138,2026-02-05T19:57:00,12.835359,77.633716,37,MOVING,MAN-000150
TEL-00002233,VEH-0138,2026-02-05T20:12:00,12.760008,77.662047,26,MOVING,MAN-000150
TEL-00002234,VEH-0138,2026-02-05T20:33:00,12.687937,77.685141,0,STOPPED,MAN-000150
TEL-00002235,VEH-0138,2026-02-05T20:52:00,12.685972,77.685615,21,MOVING,MAN-000150
TEL-00002236,VEH-0138,2026-02-05T21:13:00,12.687382,77.684624,31,MOVING,MAN-000150
TEL-00002237,VEH-0138,2026-02-05T21:31:00,12.687937,77.685141,0,STOPPED,MAN-000150
TEL-00002238,VEH-0138,2026-02-05T21:41:00,12.730151,77.678131,24,MOVING,MAN-000150
TEL-00002239,VEH-0138,2026-02-05T21:53:00,12.774089,77.670655,37,MOVING,MAN-000150
TEL-00002240,VEH-0138,2026-02-05T22:02:00,12.816527,77.663953,0,STOPPED,MAN-000150
TEL-00002241,VEH-0138,2026-02-05T22:13:00,12.815349,77.662811,28,MOVING,MAN-000150
TEL-00002242,VEH-0138,2026-02-05T22:24:00,12.817612,77.66568,32,MOVING,MAN-000150
TEL-00002243,VEH-0138,2026-02-05T22:34:00,12.816527,77.663953,0,STOPPED,MAN-000150
TEL-00002244,VEH-0138,2026-02-05T22:44:00,12.816527,77.663953,0,DELIVERED,MAN-000150
TEL-00002245,VEH-0064,2026-02-05T12:00:00,12.315359,76.884655,0,IDLE,MAN-000153
TEL-00002246,VEH-0064,2026-02-05T12:18:00,12.36724,76.854663,33,MOVING,MAN-000153
TEL-00002247,VEH-0064,2026-02-05T12:31:00,12.422835,76.825521,24,MOVING,MAN-000153
TEL-00002248,VEH-0064,2026-02-05T12:47:00,12.47401,76.797116,0,STOPPED,MAN-000153
TEL-00002249,VEH-0064,2026-02-05T13:06:00,12.473469,76.797721,24,MOVING,MAN-000153
TEL-00002250,VEH-0064,2026-02-05T13:20:00,12.475294,76.797566,20,MOVING,MAN-000153
TEL-00002251,VEH-0064,2026-02-05T13:34:00,12.47401,76.797116,0,STOPPED,MAN-000153
TEL-00002252,VEH-0064,2026-02-05T13:49:00,12.421098,76.818001,22,MOVING,MAN-000153
TEL-00002253,VEH-0064,2026-02-05T14:07:00,12.368099,76.840531,33,MOVING,MAN-000153
TEL-00002254,VEH-0064,2026-02-05T14:16:00,12.314825,76.864861,0,STOPPED,MAN-000153
TEL-00002255,VEH-0064,2026-02-05T14:32:00,12.313433,76.866446,35,MOVING,MAN-000153
TEL-00002256,VEH-0064,2026-02-05T14:44:00,12.313345,76.86317,19,MOVING,MAN-000153
TEL-00002257,VEH-0064,2026-02-05T14:58:00,12.314825,76.864861,0,STOPPED,MAN-000153
TEL-00002258,VEH-0064,2026-02-05T15:12:00,12.357303,76.825783,23,MOVING,MAN-000153
TEL-00002259,VEH-0064,2026-02-05T15:27:00,12.398639,76.78222,28,MOVING,MAN-000153
TEL-00002260,VEH-0064,2026-02-05T15:40:00,12.442498,76.741918,0,STOPPED,MAN-000153
TEL-00002261,VEH-0064,2026-02-05T15:57:00,12.440899,76.74075,33,MOVING,MAN-000153
TEL-00002262,VEH-0064,2026-02-05T16:10:00,12.441686,76.742096,22,MOVING,MAN-000153
TEL-00002263,VEH-0064,2026-02-05T16:27:00,12.442498,76.741918,0,STOPPED,MAN-000153
TEL-00002264,VEH-0064,2026-02-05T16:49:00,12.405699,76.810571,18,MOVING,MAN-000153
TEL-00002265,VEH-0064,2026-02-05T17:03:00,12.367352,76.87564,30,MOVING,MAN-000153
TEL-00002266,VEH-0064,2026-02-05T17:25:00,12.331478,76.942202,0,STOPPED,MAN-000153
TEL-00002267,VEH-0064,2026-02-05T17:47:00,12.330902,76.940337,29,MOVING,MAN-000153
TEL-00002268,VEH-0064,2026-02-05T18:01:00,12.333107,76.942385,20,MOVING,MAN-000153
TEL-00002269,VEH-0064,2026-02-05T18:25:00,12.331478,76.942202,0,STOPPED,MAN-000153
TEL-00002270,VEH-0064,2026-02-05T18:51:00,12.267309,76.882425,33,MOVING,MAN-000153
TEL-00002271,VEH-0064,2026-02-05T19:12:00,12.20608,76.820023,26,MOVING,MAN-000153
TEL-00002272,VEH-0064,2026-02-05T19:32:00,12.144756,76.758829,0,STOPPED,MAN-000153
TEL-00002273,VEH-0064,2026-02-05T19:53:00,12.145834,76.760348,29,MOVING,MAN-000153
TEL-00002274,VEH-0064,2026-02-05T20:16:00,12.146619,76.760731,25,MOVING,MAN-000153
TEL-00002275,VEH-0064,2026-02-05T20:35:00,12.144756,76.758829,0,STOPPED,MAN-000153
TEL-00002276,VEH-0064,2026-02-05T20:54:00,12.205903,76.812733,37,MOVING,MAN-000153
TEL-00002277,VEH-0064,2026-02-05T21:19:00,12.264406,76.867963,35,MOVING,MAN-000153
TEL-00002278,VEH-0064,2026-02-05T21:37:00,12.326085,76.921817,0,STOPPED,MAN-000153
TEL-00002279,VEH-0064,2026-02-05T22:00:00,12.327952,76.923623,37,MOVING,MAN-000153
TEL-00002280,VEH-0064,2026-02-05T22:17:00,12.324208,76.920943,21,MOVING,MAN-000153
TEL-00002281,VEH-0064,2026-02-05T22:36:00,12.326085,76.921817,0,STOPPED,MAN-000153
TEL-00002282,VEH-0064,2026-02-05T22:46:00,12.326085,76.921817,0,DELIVERED,MAN-000153
TEL-00002283,VEH-0039,2026-02-05T12:00:00,12.315359,76.884655,0,IDLE,MAN-000154
TEL-00002284,VEH-0039,2026-02-05T12:09:00,12.311847,76.922534,22,MOVING,MAN-000154
TEL-00002285,VEH-0039,2026-02-05T12:23:00,12.306553,76.961485,19,MOVING,MAN-000154
TEL-00002286,VEH-0039,2026-02-05T12:30:00,12.3024,76.997658,0,STOPPED,MAN-000154
TEL-00002287,VEH-0039,2026-02-05T12:42:00,12.301737,76.996677,25,MOVING,MAN-000154
TEL-00002288,VEH-0039,2026-02-05T12:49:00,12.30084,76.997649,26,MOVING,MAN-000154
TEL-00002289,VEH-0039,2026-02-05T13:02:00,12.3024,76.997658,0,STOPPED,MAN-000154
TEL-00002290,VEH-0039,2026-02-05T13:28:00,12.270956,76.911895,26,MOVING,MAN-000154
TEL-00002291,VEH-0039,2026-02-05T13:47:00,12.238656,76.823796,21,MOVING,MAN-000154
TEL-00002292,VEH-0039,2026-02-05T14:08:00,12.209402,76.738124,0,STOPPED,MAN-000154
TEL-00002293,VEH-0039,2026-02-05T14:35:00,12.207483,76.736936,22,MOVING,MAN-000154
TEL-00002294,VEH-0039,2026-02-05T14:56:00,12.207432,76.739535,34,MOVING,MAN-000154
TEL-00002295,VEH-0039,2026-02-05T15:17:00,12.209402,76.738124,0,STOPPED,MAN-000154
TEL-00002296,VEH-0039,2026-02-05T15:46:00,12.224802,76.843085,33,MOVING,MAN-000154
TEL-00002297,VEH-0039,2026-02-05T16:11:00,12.239993,76.942808,23,MOVING,MAN-000154
TEL-00002298,VEH-0039,2026-02-05T16:35:00,12.255484,77.047413,0,STOPPED,MAN-000154
TEL-00002299,VEH-0039,2026-02-05T17:02:00,12.256927,77.048855,29,MOVING,MAN-000154
TEL-00002300,VEH-0039,2026-02-05T17:27:00,12.256331,77.048976,30,MOVING,MAN-000154
TEL-00002301,VEH-0039,2026-02-05T17:52:00,12.255484,77.047413,0,STOPPED,MAN-000154
TEL-00002302,VEH-0039,2026-02-05T18:21:00,12.301298,76.937137,37,MOVING,MAN-000154
TEL-00002303,VEH-0039,2026-02-05T18:53:00,12.345381,76.823069,23,MOVING,MAN-000154
TEL-00002304,VEH-0039,2026-02-05T19:21:00,12.390759,76.713601,0,STOPPED,MAN-000154
TEL-00002305,VEH-0039,2026-02-05T19:51:00,12.390494,76.712247,18,MOVING,MAN-000154
TEL-00002306,VEH-0039,2026-02-05T20:23:00,12.389088,76.715432,37,MOVING,MAN-000154
TEL-00002307,VEH-0039,2026-02-05T20:51:00,12.390759,76.713601,0,STOPPED,MAN-000154
TEL-00002308,VEH-0039,2026-02-05T21:02:00,12.410464,76.735363,28,MOVING,MAN-000154
TEL-00002309,VEH-0039,2026-02-05T21:06:00,12.434555,76.75238,25,MOVING,MAN-000154
TEL-00002310,VEH-0039,2026-02-05T21:12:00,12.454621,76.774598,0,STOPPED,MAN-000154
TEL-00002311,VEH-0039,2026-02-05T21:21:00,12.453582,76.775528,31,MOVING,MAN-000154
TEL-00002312,VEH-0039,2026-02-05T21:29:00,12.45323,76.774067,28,MOVING,MAN-000154
TEL-00002313,VEH-0039,2026-02-05T21:33:00,12.454621,76.774598,0,STOPPED,MAN-000154
TEL-00002314,VEH-0039,2026-02-05T21:43:00,12.420018,76.761323,35,MOVING,MAN-000154
TEL-00002315,VEH-0039,2026-02-05T21:53:00,12.387481,76.750299,32,MOVING,MAN-000154
TEL-00002316,VEH-0039,2026-02-05T22:02:00,12.356649,76.736884,0,STOPPED,MAN-000154
TEL-00002317,VEH-0039,2026-02-05T22:10:00,12.355586,76.737854,31,MOVING,MAN-000154
TEL-00002318,VEH-0039,2026-02-05T22:19:00,12.357466,76.738316,22,MOVING,MAN-000154
TEL-00002319,VEH-0039,2026-02-05T22:27:00,12.356649,76.736884,0,STOPPED,MAN-000154
TEL-00002320,VEH-0039,2026-02-05T22:37:00,12.356649,76.736884,0,DELIVERED,MAN-000154
TEL-00002321,VEH-0114,2026-02-05T12:00:00,12.315359,76.884655,0,IDLE,MAN-000155
TEL-00002322,VEH-0114,2026-02-05T12:06:00,12.330213,76.902932,19,MOVING,MAN-000155
TEL-00002323,VEH-0114,2026-02-05T12:15:00,12.339733,76.918885,26,MOVING,MAN-000155
TEL-00002324,VEH-0114,2026-02-05T12:20:00,12.354429,76.937592,0,STOPPED,MAN-000155
TEL-00002325,VEH-0114,2026-02-05T12:30:00,12.35562,76.938327,24,MOVING,MAN-000155
TEL-00002326,VEH-0114,2026-02-05T12:33:00,12.355283,76.938794,36,MOVING,MAN-000155
TEL-00002327,VEH-0114,2026-02-05T12:39:00,12.354429,76.937592,0,STOPPED,MAN-000155
TEL-00002328,VEH-0114,2026-02-05T12:49:00,12.392668,76.96569,28,MOVING,MAN-000155
TEL-00002329,VEH-0114,2026-02-05T13:00:00,12.428767,76.991067,31,MOVING,MAN-000155
TEL-00002330,VEH-0114,2026-02-05T13:11:00,12.463981,77.017653,0,STOPPED,MAN-000155
TEL-00002331,VEH-0114,2026-02-05T13:25:00,12.464137,77.01908,21,MOVING,MAN-000155
TEL-00002332,VEH-0114,2026-02-05T13:37:00,12.463698,77.017514,31,MOVING,MAN-000155
TEL-00002333,VEH-0114,2026-02-05T13:46:00,12.463981,77.017653,0,STOPPED,MAN-000155
TEL-00002334,VEH-0114,2026-02-05T14:03:00,12.406709,77.030638,36,MOVING,MAN-000155
TEL-00002335,VEH-0114,2026-02-05T14:15:00,12.348056,77.041395,34,MOVING,MAN-000155
TEL-00002336,VEH-0114,2026-02-05T14:29:00,12.290594,77.055111,0,STOPPED,MAN-000155
TEL-00002337,VEH-0114,2026-02-05T14:46:00,12.292426,77.054034,31,MOVING,MAN-000155
TEL-00002338,VEH-0114,2026-02-05T14:57:00,12.291733,77.054767,34,MOVING,MAN-000155
TEL-00002339,VEH-0114,2026-02-05T15:12:00,12.290594,77.055111,0,STOPPED,MAN-000155
TEL-00002340,VEH-0114,2026-02-05T15:29:00,12.341648,77.017098,34,MOVING,MAN-000155
TEL-00002341,VEH-0114,2026-02-05T15:44:00,12.393236,76.979729,24,MOVING,MAN-000155
TEL-00002342,VEH-0114,2026-02-05T16:02:00,12.441691,76.942173,0,STOPPED,MAN-000155
TEL-00002343,VEH-0114,2026-02-05T16:20:00,12.442191,76.942995,18,MOVING,MAN-000155
TEL-00002344,VEH-0114,2026-02-05T16:33:00,12.442933,76.942847,28,MOVING,MAN-000155
TEL-00002345,VEH-0114,2026-02-05T16:48:00,12.441691,76.942173,0,STOPPED,MAN-000155
TEL-00002346,VEH-0114,2026-02-05T17:15:00,12.350076,76.881179,24,MOVING,MAN-000155
TEL-00002347,VEH-0114,2026-02-05T17:42:00,12.257314,76.81723,29,MOVING,MAN-000155
TEL-00002348,VEH-0114,2026-02-05T18:13:00,12.164955,76.753933,0,STOPPED,MAN-000155
TEL-00002349,VEH-0114,2026-02-05T18:43:00,12.16673,76.755201,31,MOVING,MAN-000155
TEL-00002350,VEH-0114,2026-02-05T19:12:00,12.166954,76.755243,23,MOVING,MAN-000155
TEL-00002351,VEH-0114,2026-02-05T19:36:00,12.164955,76.753933,0,STOPPED,MAN-000155
TEL-00002352,VEH-0114,2026-02-05T19:57:00,12.170795,76.830555,34,MOVING,MAN-000155
TEL-00002353,VEH-0114,2026-02-05T20:17:00,12.17467,76.907511,26,MOVING,MAN-000155
TEL-00002354,VEH-0114,2026-02-05T20:34:00,12.178367,76.983094,0,STOPPED,MAN-000155
TEL-00002355,VEH-0114,2026-02-05T20:54:00,12.176912,76.98484,37,MOVING,MAN-000155
TEL-00002356,VEH-0114,2026-02-05T21:13:00,12.179754,76.983608,21,MOVING,MAN-000155
TEL-00002357,VEH-0114,2026-02-05T21:33:00,12.178367,76.983094,0,STOPPED,MAN-000155
TEL-00002358,VEH-0114,2026-02-05T21:43:00,12.178367,76.983094,0,DELIVERED,MAN-000155
TEL-00002359,VEH-0014,2026-02-05T12:00:00,12.315359,76.884655,0,IDLE,MAN-000156
TEL-00002360,VEH-0014,2026-02-05T12:12:00,12.304599,76.926909,24,MOVING,MAN-000156
TEL-00002361,VEH-0014,2026-02-05T12:24:00,12.293216,76.967808,34,MOVING,MAN-000156
TEL-00002362,VEH-0014,2026-02-05T12:30:00,12.283201,77.010073,0,STOPPED,MAN-000156
TEL-00002363,VEH-0014,2026-02-05T12:41:00,12.283376,77.010749,24,MOVING,MAN-000156
TEL-00002364,VEH-0014,2026-02-05T12:50:00,12.281485,77.009574,36,MOVING,MAN-000156
TEL-00002365,VEH-0014,2026-02-05T13:05:00,12.283201,77.010073,0,STOPPED,MAN-000156
TEL-00002366,VEH-0014,2026-02-05T13:22:00,12.292218,76.93994,22,MOVING,MAN-000156
TEL-00002367,VEH-0014,2026-02-05T13:40:00,12.304478,76.866272,22,MOVING,MAN-000156
TEL-00002368,VEH-0014,2026-02-05T13:59:00,12.313231,76.797098,0,STOPPED,MAN-000156
TEL-00002369,VEH-0014,2026-02-05T14:20:00,12.313572,76.797649,32,MOVING,MAN-000156
TEL-00002370,VEH-0014,2026-02-05T14:34:00,12.311519,76.795721,21,MOVING,MAN-000156
TEL-00002371,VEH-0014,2026-02-05T14:53:00,12.313231,76.797098,0,STOPPED,MAN-000156
TEL-00002372,VEH-0014,2026-02-05T15:04:00,12.319349,76.82863,36,MOVING,MAN-000156
TEL-00002373,VEH-0014,2026-02-05T15:11:00,12.323304,76.859436,19,MOVING,MAN-000156
TEL-00002374,VEH-0014,2026-02-05T15:17:00,12.328848,76.887999,0,STOPPED,MAN-000156
TEL-00002375,VEH-0014,2026-02-05T15:27:00,12.327693,76.888377,27,MOVING,MAN-000156
TEL-00002376,VEH-0014,2026-02-05T15:34:00,12.330226,76.889967,19,MOVING,MAN-000156
TEL-00002377,VEH-0014,2026-02-05T15:39:00,12.328848,76.887999,0,STOPPED,MAN-000156
TEL-00002378,VEH-0014,2026-02-05T15:56:00,12.356878,76.946377,24,MOVING,MAN-000156
TEL-00002379,VEH-0014,2026-02-05T16:14:00,12.389309,77.002956,33,MOVING,MAN-000156
TEL-00002380,VEH-0014,2026-02-05T16:27:00,12.417474,77.058453,0,STOPPED,MAN-000156
TEL-00002381,VEH-0014,2026-02-05T16:46:00,12.417556,77.057142,30,MOVING,MAN-000156
TEL-00002382,VEH-0014,2026-02-05T16:58:00,12.416535,77.058853,30,MOVING,MAN-000156
TEL-00002383,VEH-0014,2026-02-05T17:15:00,12.417474,77.058453,0,STOPPED,MAN-000156
TEL-00002384,VEH-0014,2026-02-05T17:27:00,12.367231,77.045365,37,MOVING,MAN-000156
TEL-00002385,VEH-0014,2026-02-05T17:41:00,12.321222,77.029555,29,MOVING,MAN-000156
TEL-00002386,VEH-0014,2026-02-05T17:52:00,12.272349,77.016712,0,STOPPED,MAN-000156
TEL-00002387,VEH-0014,2026-02-05T18:04:00,12.27117,77.016532,19,MOVING,MAN-000156
TEL-00002388,VEH-0014,2026-02-05T18:17:00,12.271412,77.018332,20,MOVING,MAN-000156
TEL-00002389,VEH-0014,2026-02-05T18:32:00,12.272349,77.016712,0,STOPPED,MAN-000156
TEL-00002390,VEH-0014,2026-02-05T18:51:00,12.329642,76.966086,20,MOVING,MAN-000156
TEL-00002391,VEH-0014,2026-02-05T19:09:00,12.387826,76.916951,25,MOVING,MAN-000156
TEL-00002392,VEH-0014,2026-02-05T19:28:00,12.44733,76.864485,0,STOPPED,MAN-000156
TEL-00002393,VEH-0014,2026-02-05T19:46:00,12.445978,76.864091,22,MOVING,MAN-000156
TEL-00002394,VEH-0014,2026-02-05T20:05:00,12.446331,76.862519,32,MOVING,MAN-000156
TEL-00002395,VEH-0014,2026-02-05T20:27:00,12.44733,76.864485,0,STOPPED,MAN-000156
TEL-00002396,VEH-0014,2026-02-05T20:37:00,12.44733,76.864485,0,DELIVERED,MAN-000156
TEL-00002397,VEH-0140,2026-02-05T12:00:00,13.535697,76.951965,0,IDLE,MAN-000157
TEL-00002398,VEH-0140,2026-02-05T12:11:00,13.508243,76.971844,18,MOVING,MAN-000157
TEL-00002399,VEH-0140,2026-02-05T12:19:00,13.478745,76.990809,36,MOVING,MAN-000157
TEL-00002400,VEH-0140,2026-02-05T12:27:00,13.447733,77.013066,0,STOPPED,MAN-000157
TEL-00002401,VEH-0140,2026-02-05T12:36:00,13.446636,77.011954,36,MOVING,MAN-000157
TEL-00002402,VEH-0140,2026-02-05T12:43:00,13.447803,77.013108,25,MOVING,MAN-000157
TEL-00002403,VEH-0140,2026-02-05T12:54:00,13.447733,77.013066,0,STOPPED,MAN-000157
TEL-00002404,VEH-0140,2026-02-05T13:06:00,13.448843,76.958186,20,MOVING,MAN-000157
TEL-00002405,VEH-0140,2026-02-05T13:19:00,13.449388,76.905952,27,MOVING,MAN-000157
TEL-00002406,VEH-0140,2026-02-05T13:34:00,13.449251,76.853923,0,STOPPED,MAN-000157
TEL-00002407,VEH-0140,2026-02-05T13:51:00,13.449673,76.853191,19,MOVING,MAN-000157
TEL-00002408,VEH-0140,2026-02-05T14:03:00,13.451246,76.852239,27,MOVING,MAN-000157
TEL-00002409,VEH-0140,2026-02-05T14:13:00,13.449251,76.853923,0,STOPPED,MAN-000157
TEL-00002410,VEH-0140,2026-02-05T14:26:00,13.462252,76.890557,37,MOVING,MAN-000157
TEL-00002411,VEH-0140,2026-02-05T14:31:00,13.478846,76.927944,37,MOVING,MAN-000157
TEL-00002412,VEH-0140,2026-02-05T14:44:00,13.490673,76.967888,0,STOPPED,MAN-000157
TEL-00002413,VEH-0140,2026-02-05T14:54:00,13.490328,76.968008,24,MOVING,MAN-000157
TEL-00002414,VEH-0140,2026-02-05T15:06:00,13.490883,76.969876,37,MOVING,MAN-000157
TEL-00002415,VEH-0140,2026-02-05T15:17:00,13.490673,76.967888,0,STOPPED,MAN-000157
TEL-00002416,VEH-0140,2026-02-05T15:32:00,13.529583,76.918147,20,MOVING,MAN-000157
TEL-00002417,VEH-0140,2026-02-05T15:52:00,13.570772,76.868637,24,MOVING,MAN-000157
TEL-00002418,VEH-0140,2026-02-05T16:03:00,13.608955,76.816619,0,STOPPED,MAN-000157
TEL-00002419,VEH-0140,2026-02-05T16:21:00,13.607996,76.815371,30,MOVING,MAN-000157
TEL-00002420,VEH-0140,2026-02-05T16:33:00,13.609542,76.815424,23,MOVING,MAN-000157
TEL-00002421,VEH-0140,2026-02-05T16:54:00,13.608955,76.816619,0,STOPPED,MAN-000157
TEL-00002422,VEH-0140,2026-02-05T17:13:00,13.559894,76.867063,18,MOVING,MAN-000157
TEL-00002423,VEH-0140,2026-02-05T17:29:00,13.511224,76.922905,26,MOVING,MAN-000157
TEL-00002424,VEH-0140,2026-02-05T17:46:00,13.462093,76.97375,0,STOPPED,MAN-000157
TEL-00002425,VEH-0140,2026-02-05T18:05:00,13.463489,76.975654,35,MOVING,MAN-000157
TEL-00002426,VEH-0140,2026-02-05T18:23:00,13.463897,76.97529,24,MOVING,MAN-000157
TEL-00002427,VEH-0140,2026-02-05T18:42:00,13.462093,76.97375,0,STOPPED,MAN-000157
TEL-00002428,VEH-0140,2026-02-05T18:59:00,13.515409,76.988423,21,MOVING,MAN-000157
TEL-00002429,VEH-0140,2026-02-05T19:14:00,13.570533,77.004639,29,MOVING,MAN-000157
TEL-00002430,VEH-0140,2026-02-05T19:24:00,13.627282,77.022142,0,STOPPED,MAN-000157
TEL-00002431,VEH-0140,2026-02-05T19:39:00,13.628388,77.021156,20,MOVING,MAN-000157
TEL-00002432,VEH-0140,2026-02-05T19:57:00,13.628682,77.021786,31,MOVING,MAN-000157
TEL-00002433,VEH-0140,2026-02-05T20:07:00,13.627282,77.022142,0,STOPPED,MAN-000157
TEL-00002434,VEH-0140,2026-02-05T20:17:00,13.627282,77.022142,0,DELIVERED,MAN-000157
TEL-00002435,VEH-0115,2026-02-05T12:00:00,13.535697,76.951965,0,IDLE,MAN-000158
TEL-00002436,VEH-0115,2026-02-05T12:13:00,13.558296,76.98227,24,MOVING,MAN-000158
TEL-00002437,VEH-0115,2026-02-05T12:16:00,13.576822,77.01212,34,MOVING,MAN-000158
TEL-00002438,VEH-0115,2026-02-05T12:28:00,13.598004,77.039966,0,STOPPED,MAN-000158
TEL-00002439,VEH-0115,2026-02-05T12:36:00,13.598036,77.038051,34,MOVING,MAN-000158
TEL-00002440,VEH-0115,2026-02-05T12:46:00,13.596298,77.038635,28,MOVING,MAN-000158
TEL-00002441,VEH-0115,2026-02-05T12:57:00,13.598004,77.039966,0,STOPPED,MAN-000158
TEL-00002442,VEH-0115,2026-02-05T13:11:00,13.568342,76.98719,25,MOVING,MAN-000158
TEL-00002443,VEH-0115,2026-02-05T13:27:00,13.538689,76.935668,28,MOVING,MAN-000158
TEL-00002444,VEH-0115,2026-02-05T13:43:00,13.508785,76.882593,0,STOPPED,MAN-000158
TEL-00002445,VEH-0115,2026-02-05T13:59:00,13.509001,76.882971,27,MOVING,MAN-000158
TEL-00002446,VEH-0115,2026-02-05T14:14:00,13.507238,76.881986,37,MOVING,MAN-000158
TEL-00002447,VEH-0115,2026-02-05T14:30:00,13.508785,76.882593,0,STOPPED,MAN-000158
TEL-00002448,VEH-0115,2026-02-05T14:40:00,13.491637,76.892741,20,MOVING,MAN-000158
TEL-00002449,VEH-0115,2026-02-05T14:44:00,13.473012,76.902367,29,MOVING,MAN-000158
TEL-00002450,VEH-0115,2026-02-05T14:50:00,13.452281,76.910842,0,STOPPED,MAN-000158
TEL-00002451,VEH-0115,2026-02-05T14:59:00,13.451045,76.909485,33,MOVING,MAN-000158
TEL-00002452,VEH-0115,2026-02-05T15:00:00,13.452782,76.909627,24,MOVING,MAN-000158
TEL-00002453,VEH-0115,2026-02-05T15:05:00,13.452281,76.910842,0,STOPPED,MAN-000158
TEL-00002454,VEH-0115,2026-02-05T15:23:00,13.503389,76.87115,32,MOVING,MAN-000158
TEL-00002455,VEH-0115,2026-02-05T15:41:00,13.554072,76.830243,27,MOVING,MAN-000158
TEL-00002456,VEH-0115,2026-02-05T15:56:00,13.603673,76.787261,0,STOPPED,MAN-000158
TEL-00002457,VEH-0115,2026-02-05T16:13:00,13.60468,76.788856,23,MOVING,MAN-000158
TEL-00002458,VEH-0115,2026-02-05T16:27:00,13.602313,76.787181,23,MOVING,MAN-000158
TEL-00002459,VEH-0115,2026-02-05T16:45:00,13.603673,76.787261,0,STOPPED,MAN-000158
TEL-00002460,VEH-0115,2026-02-05T17:07:00,13.614706,76.857166,23,MOVING,MAN-000158
TEL-00002461,VEH-0115,2026-02-05T17:19:00,13.630986,76.928226,33,MOVING,MAN-000158
TEL-00002462,VEH-0115,2026-02-05T17:36:00,13.642382,76.99989,0,STOPPED,MAN-000158
TEL-00002463,VEH-0115,2026-02-05T17:54:00,13.641144,77.001166,31,MOVING,MAN-000158
TEL-00002464,VEH-0115,2026-02-05T18:13:00,13.641628,77.001577,35,MOVING,MAN-000158
