fps_id,cycle,commodity,demand_kg,beneficiary_count,season,month,year,previous_demand_kg,trend_factor,season_factor,stockout_flag
FPS-0089,2025-07,WHEAT,140,18,KHARIF,7,2025,187,-0.002,1.08,1
FPS-0090,2025-07,RICE,217,15,KHARIF,7,2025,226,0.031,1.08,0
FPS-0090,2025-07,WHEAT,200,15,KHARIF,7,2025,184,0.008,1.08,0
FPS-0091,2025-07,RICE,200,18,KHARIF,7,2025,200,-0.033,1.08,0
FPS-0091,2025-07,WHEAT,200,18,KHARIF,7,2025,191,0.037,1.08,0
FPS-0092,2025-07,RICE,295,21,KHARIF,7,2025,306,0.033,1.08,0
FPS-0092,2025-07,WHEAT,219,21,KHARIF,7,2025,221,0.058,1.08,0
FPS-0093,2025-07,RICE,296,24,KHARIF,7,2025,298,0.003,1.08,0
FPS-0093,2025-07,WHEAT,226,24,KHARIF,7,2025,211,0.054,1.08,0
FPS-0094,2025-07,RICE,281,19,KHARIF,7,2025,286,0.028,1.08,0
FPS-0094,2025-07,WHEAT,213,19,KHARIF,7,2025,215,0.047,1.08,0
FPS-0095,2025-07,RICE,310,26,KHARIF,7,2025,308,0.018,1.08,0
FPS-0095,2025-07,WHEAT,226,26,KHARIF,7,2025,236,0.024,1.08,0
FPS-0096,2025-07,RICE,200,13,KHARIF,7,2025,200,0.046,1.08,0
FPS-0096,2025-07,WHEAT,200,13,KHARIF,7,2025,184,0.04,1.08,0
FPS-0097,2025-07,RICE,311,20,KHARIF,7,2025,291,0.025,1.08,0
FPS-0097,2025-07,WHEAT,211,20,KHARIF,7,2025,199,-0.022,1.08,0
FPS-0098,2025-07,RICE,291,20,KHARIF,7,2025,296,0.025,1.08,0
FPS-0098,2025-07,WHEAT,208,20,KHARIF,7,2025,205,-0.01,1.08,0
FPS-0099,2025-07,RICE,200,16,KHARIF,7,2025,204,-0.012,1.08,0
FPS-0099,2025-07,WHEAT,200,16,KHARIF,7,2025,184,-0.044,1.08,0
FPS-0100,2025-07,RICE,200,12,KHARIF,7,2025,192,0.013,1.08,0
FPS-0100,2025-07,WHEAT,200,12,KHARIF,7,2025,194,0.052,1.08,0
FPS-0101,2025-07,RICE,317,19,KHARIF,7,2025,295,0.047,1.08,0
FPS-0101,2025-07,WHEAT,239,19,KHARIF,7,2025,247,0.076,1.08,0
FPS-0102,2025-07,RICE,200,15,KHARIF,7,2025,186,-0.007,1.08,0
FPS-0102,2025-07,WHEAT,200,15,KHARIF,7,2025,204,0.046,1.08,0
FPS-0103,2025-07,RICE,339,23,KHARIF,7,2025,332,0.051,1.08,0
FPS-0103,2025-07,WHEAT,239,23,KHARIF,7,2025,252,0.025,1.08,0
FPS-0104,2025-07,RICE,200,14,KHARIF,7,2025,205,-0.014,1.08,0
FPS-0104,2025-07,WHEAT,200,14,KHARIF,7,2025,184,0.03,1.08,0
FPS-0105,2025-07,RICE,336,23,KHARIF,7,2025,315,0.014,1.08,0
FPS-0105,2025-07,WHEAT,255,23,KHARIF,7,2025,259,0.048,1.08,0
FPS-0106,2025-07,RICE,200,14,KHARIF,7,2025,196,-0.034,1.08,0
FPS-0106,2025-07,WHEAT,200,14,KHARIF,7,2025,185,-0.024,1.08,0
FPS-0107,2025-07,RICE,200,18,KHARIF,7,2025,211,-0.006,1.08,0
FPS-0107,2025-07,WHEAT,200,18,KHARIF,7,2025,211,-0.043,1.08,0
FPS-0108,2025-07,RICE,200,10,KHARIF,7,2025,202,-0.046,1.08,0
FPS-0108,2025-07,WHEAT,200,10,KHARIF,7,2025,205,-0.004,1.08,0
FPS-0109,2025-07,RICE,200,14,KHARIF,7,2025,199,0.077,1.08,0
FPS-0109,2025-07,WHEAT,200,14,KHARIF,7,2025,205,0.002,1.08,0
FPS-0110,2025-07,RICE,200,17,KHARIF,7,2025,196,-0.038,1.08,0
FPS-0110,2025-07,WHEAT,200,17,KHARIF,7,2025,211,0.041,1.08,0
FPS-0111,2025-07,RICE,200,13,KHARIF,7,2025,209,0.034,1.08,0
FPS-0111,2025-07,WHEAT,200,13,KHARIF,7,2025,210,-0.039,1.08,0
FPS-0112,2025-07,RICE,140,14,KHARIF,7,2025,185,0.055,1.08,1
FPS-0112,2025-07,WHEAT,200,14,KHARIF,7,2025,199,-0.029,1.08,0
FPS-0113,2025-07,RICE,200,8,KHARIF,7,2025,211,-0.039,1.08,0
FPS-0113,2025-07,WHEAT,200,8,KHARIF,7,2025,189,0.051,1.08,0
FPS-0114,2025-07,RICE,200,15,KHARIF,7,2025,186,-0.019,1.08,0
FPS-0114,2025-07,WHEAT,200,15,KHARIF,7,2025,201,0.058,1.08,0
FPS-0115,2025-07,RICE,200,13,KHARIF,7,2025,186,-0.011,1.08,0
FPS-0115,2025-07,WHEAT,200,13,KHARIF,7,2025,192,-0.007,1.08,0
FPS-0116,2025-07,RICE,200,9,KHARIF,7,2025,200,0.025,1.08,0
FPS-0116,2025-07,WHEAT,200,9,KHARIF,7,2025,203,0.075,1.08,0
FPS-0117,2025-07,RICE,200,17,KHARIF,7,2025,198,0.021,1.08,0
FPS-0117,2025-07,WHEAT,200,17,KHARIF,7,2025,192,-0.005,1.08,0
FPS-0118,2025-07,RICE,227,19,KHARIF,7,2025,226,0.057,1.08,0
FPS-0118,2025-07,WHEAT,200,19,KHARIF,7,2025,209,0.039,1.08,0
FPS-0119,2025-07,RICE,200,15,KHARIF,7,2025,186,-0.002,1.08,0
FPS-0119,2025-07,WHEAT,200,15,KHARIF,7,2025,205,-0.002,1.08,0
FPS-0120,2025-07,RICE,206,16,KHARIF,7,2025,197,-0.021,1.08,0
FPS-0120,2025-07,WHEAT,200,16,KHARIF,7,2025,184,-0.031,1.08,0
FPS-0121,2025-07,RICE,200,15,KHARIF,7,2025,206,-0.038,1.08,0
FPS-0121,2025-07,WHEAT,200,15,KHARIF,7,2025,188,-0.028,1.08,0
FPS-0122,2025-07,RICE,200,14,KHARIF,7,2025,188,0.044,1.08,0
FPS-0122,2025-07,WHEAT,200,14,KHARIF,7,2025,211,0.058,1.08,0
FPS-0123,2025-07,RICE,200,14,KHARIF,7,2025,195,-0.013,1.08,0
FPS-0123,2025-07,WHEAT,200,14,KHARIF,7,2025,189,-0.004,1.08,0
FPS-0124,2025-07,RICE,297,21,KHARIF,7,2025,298,-0.046,1.08,0
FPS-0124,2025-07,WHEAT,221,21,KHARIF,7,2025,229,-0.019,1.08,0
FPS-0125,2025-07,RICE,200,14,KHARIF,7,2025,189,0.02,1.08,0
FPS-0125,2025-07,WHEAT,200,14,KHARIF,7,2025,184,0.071,1.08,0
FPS-0126,2025-07,RICE,200,13,KHARIF,7,2025,189,-0.035,1.08,0
FPS-0126,2025-07,WHEAT,200,13,KHARIF,7,2025,199,0.041,1.08,0
FPS-0127,2025-07,RICE,200,11,KHARIF,7,2025,199,0.023,1.08,0
FPS-0127,2025-07,WHEAT,200,11,KHARIF,7,2025,197,0.0,1.08,0
FPS-0128,2025-07,RICE,200,12,KHARIF,7,2025,207,-0.023,1.08,0
FPS-0128,2025-07,WHEAT,200,12,KHARIF,7,2025,204,-0.008,1.08,0
FPS-0129,2025-07,RICE,214,17,KHARIF,7,2025,214,0.04,1.08,0
FPS-0129,2025-07,WHEAT,200,17,KHARIF,7,2025,209,0.003,1.08,0
FPS-0130,2025-07,RICE,200,16,KHARIF,7,2025,185,-0.008,1.08,0
FPS-0130,2025-07,WHEAT,200,16,KHARIF,7,2025,202,0.027,1.08,0
FPS-0131,2025-07,RICE,200,15,KHARIF,7,2025,200,-0.023,1.08,0
FPS-0131,2025-07,WHEAT,200,15,KHARIF,7,2025,201,0.008,1.08,0
FPS-0132,2025-07,RICE,321,23,KHARIF,7,2025,303,0.06,1.08,0
FPS-0132,2025-07,WHEAT,237,23,KHARIF,7,2025,244,0.063,1.08,0
FPS-0133,2025-07,RICE,200,13,KHARIF,7,2025,210,0.035,1.08,0
FPS-0133,2025-07,WHEAT,200,13,KHARIF,7,2025,203,-0.029,1.08,0
FPS-0134,2025-07,RICE,224,16,KHARIF,7,2025,210,0.062,1.08,0
FPS-0134,2025-07,WHEAT,200,16,KHARIF,7,2025,201,0.062,1.08,0
FPS-0135,2025-07,RICE,200,15,KHARIF,7,2025,211,0.015,1.08,0
FPS-0135,2025-07,WHEAT,200,15,KHARIF,7,2025,186,0.053,1.08,0
FPS-0136,2025-07,RICE,224,16,KHARIF,7,2025,223,-0.031,1.08,0
FPS-0136,2025-07,WHEAT,200,16,KHARIF,7,2025,188,0.04,1.08,0
FPS-0137,2025-07,RICE,200,15,KHARIF,7,2025,204,-0.048,1.08,0
FPS-0137,2025-07,WHEAT,200,15,KHARIF,7,2025,207,0.079,1.08,0
FPS-0138,2025-07,RICE,295,23,KHARIF,7,2025,312,-0.039,1.08,0
FPS-0138,2025-07,WHEAT,218,23,KHARIF,7,2025,227,-0.04,1.08,0
FPS-0139,2025-07,RICE,214,17,KHARIF,7,2025,201,-0.019,1.08,0
FPS-0139,2025-07,WHEAT,200,17,KHARIF,7,2025,197,0.053,1.08,0
FPS-0140,2025-07,RICE,200,14,KHARIF,7,2025,195,0.03,1.08,0
FPS-0140,2025-07,WHEAT,200,14,KHARIF,7,2025,192,0.0,1.08,0
FPS-0141,2025-07,RICE,200,9,KHARIF,7,2025,197,0.036,1.08,0
FPS-0141,2025-07,WHEAT,200,9,KHARIF,7,2025,188,0.075,1.08,0
FPS-0142,2025-07,RICE,273,20,KHARIF,7,2025,280,0.062,1.08,0
FPS-0142,2025-07,WHEAT,200,20,KHARIF,7,2025,204,-0.026,1.08,0
FPS-0143,2025-07,RICE,271,22,KHARIF,7,2025,284,0.056,1.08,0
FPS-0143,2025-07,WHEAT,200,22,KHARIF,7,2025,211,-0.01,1.08,0
FPS-0144,2025-07,RICE,287,22,KHARIF,7,2025,293,0.008,1.08,0
FPS-0144,2025-07,WHEAT,208,22,KHARIF,7,2025,196,0.042,1.08,0
FPS-0145,2025-07,RICE,200,15,KHARIF,7,2025,184,0.056,1.08,0
FPS-0145,2025-07,WHEAT,200,15,KHARIF,7,2025,199,0.002,1.08,0
FPS-0146,2025-07,RICE,200,13,KHARIF,7,2025,209,-0.041,1.08,0
FPS-0146,2025-07,WHEAT,200,13,KHARIF,7,2025,205,0.014,1.08,0
FPS-0147,2025-07,RICE,162,20,KHARIF,7,2025,231,0.057,1.08,1
FPS-0147,2025-07,WHEAT,200,20,KHARIF,7,2025,187,0.07,1.08,0
FPS-0148,2025-07,RICE,335,25,KHARIF,7,2025,321,0.057,1.08,0
FPS-0148,2025-07,WHEAT,238,25,KHARIF,7,2025,221,0.04,1.08,0
FPS-0149,2025-07,RICE,378,25,KHARIF,7,2025,361,0.069,1.08,0
FPS-0149,2025-07,WHEAT,252,25,KHARIF,7,2025,267,0.034,1.08,0
FPS-0150,2025-07,RICE,200,13,KHARIF,7,2025,184,-0.047,1.08,0
FPS-0150,2025-07,WHEAT,200,13,KHARIF,7,2025,198,0.015,1.08,0
FPS-0151,2025-07,RICE,280,22,KHARIF,7,2025,268,0.015,1.08,0
FPS-0151,2025-07,WHEAT,211,22,KHARIF,7,2025,204,0.075,1.08,0
FPS-0152,2025-07,RICE,223,19,KHARIF,7,2025,220,-0.017,1.08,0
FPS-0152,2025-07,WHEAT,140,19,KHARIF,7,2025,206,0.05,1.08,1
FPS-0153,2025-07,RICE,253,17,KHARIF,7,2025,264,0.018,1.08,0
FPS-0153,2025-07,WHEAT,200,17,KHARIF,7,2025,205,0.025,1.08,0
FPS-0154,2025-07,RICE,200,18,KHARIF,7,2025,184,0.076,1.08,0
FPS-0154,2025-07,WHEAT,200,18,KHARIF,7,2025,186,-0.05,1.08,0
FPS-0155,2025-07,RICE,259,17,KHARIF,7,2025,274,0.062,1.08,0
FPS-0155,2025-07,WHEAT,200,17,KHARIF,7,2025,201,0.047,1.08,0
FPS-0156,2025-07,RICE,202,14,KHARIF,7,2025,188,0.055,1.08,0
FPS-0156,2025-07,WHEAT,200,14,KHARIF,7,2025,205,0.005,1.08,0
FPS-0157,2025-07,RICE,238,18,KHARIF,7,2025,227,0.04,1.08,0
FPS-0157,2025-07,WHEAT,200,18,KHARIF,7,2025,208,0.068,1.08,0
FPS-0158,2025-07,RICE,205,16,KHARIF,7,2025,215,0.015,1.08,0
FPS-0158,2025-07,WHEAT,200,16,KHARIF,7,2025,192,0.021,1.08,0
FPS-0159,2025-07,RICE,200,16,KHARIF,7,2025,200,-0.027,1.08,0
FPS-0159,2025-07,WHEAT,200,16,KHARIF,7,2025,197,0.024,1.08,0
FPS-0160,2025-07,RICE,200,11,KHARIF,7,2025,202,-0.019,1.08,0
FPS-0160,2025-07,WHEAT,200,11,KHARIF,7,2025,206,0.054,1.08,0
FPS-0161,2025-07,RICE,323,23,KHARIF,7,2025,307,0.058,1.08,0
FPS-0161,2025-07,WHEAT,214,23,KHARIF,7,2025,208,-0.021,1.08,0
FPS-0162,2025-07,RICE,200,16,KHARIF,7,2025,210,-0.022,1.08,0
FPS-0162,2025-07,WHEAT,200,16,KHARIF,7,2025,199,0.075,1.08,0
FPS-0163,2025-07,RICE,200,16,KHARIF,7,2025,207,-0.041,1.08,0
FPS-0163,2025-07,WHEAT,200,16,KHARIF,7,2025,211,0.036,1.08,0
FPS-0164,2025-07,RICE,200,13,KHARIF,7,2025,184,-0.012,1.08,0
FPS-0164,2025-07,WHEAT,200,13,KHARIF,7,2025,211,0.027,1.08,0
FPS-0165,2025-07,RICE,200,14,KHARIF,7,2025,185,0.046,1.08,0
FPS-0165,2025-07,WHEAT,200,14,KHARIF,7,2025,206,0.014,1.08,0
FPS-0166,2025-07,RICE,227,19,KHARIF,7,2025,223,0.032,1.08,0
FPS-0166,2025-07,WHEAT,200,19,KHARIF,7,2025,184,-0.029,1.08,0
FPS-0167,2025-07,RICE,200,19,KHARIF,7,2025,194,0.049,1.08,0
FPS-0167,2025-07,WHEAT,200,19,KHARIF,7,2025,205,0.013,1.08,0
FPS-0168,2025-07,RICE,200,11,KHARIF,7,2025,192,0.058,1.08,0
FPS-0168,2025-07,WHEAT,200,11,KHARIF,7,2025,194,0.072,1.08,0
FPS-0169,2025-07,RICE,200,17,KHARIF,7,2025,191,-0.0,1.08,0
FPS-0169,2025-07,WHEAT,200,17,KHARIF,7,2025,199,0.064,1.08,0
FPS-0170,2025-07,RICE,217,19,KHARIF,7,2025,229,0.033,1.08,0
FPS-0170,2025-07,WHEAT,200,19,KHARIF,7,2025,203,-0.023,1.08,0
FPS-0171,2025-07,RICE,200,13,KHARIF,7,2025,196,0.021,1.08,0
FPS-0171,2025-07,WHEAT,200,13,KHARIF,7,2025,198,0.03,1.08,0
FPS-0172,2025-07,RICE,231,20,KHARIF,7,2025,216,-0.035,1.08,0
FPS-0172,2025-07,WHEAT,200,20,KHARIF,7,2025,187,0.055,1.08,0
FPS-0173,2025-07,RICE,221,15,KHARIF,7,2025,232,0.023,1.08,0
FPS-0173,2025-07,WHEAT,200,15,KHARIF,7,2025,200,-0.0,1.08,0
FPS-0174,2025-07,RICE,264,23,KHARIF,7,2025,253,-0.044,1.08,0
FPS-0174,2025-07,WHEAT,216,23,KHARIF,7,2025,218,0.071,1.08,0
FPS-0175,2025-07,RICE,254,21,KHARIF,7,2025,251,0.025,1.08,0
FPS-0175,2025-07,WHEAT,200,21,KHARIF,7,2025,203,0.032,1.08,0
FPS-0176,2025-07,RICE,200,14,KHARIF,7,2025,195,-0.014,1.08,0
FPS-0176,2025-07,WHEAT,200,14,KHARIF,7,2025,197,-0.047,1.08,0
FPS-0177,2025-07,RICE,200,14,KHARIF,7,2025,194,0.05,1.08,0
FPS-0177,2025-07,WHEAT,200,14,KHARIF,7,2025,185,0.012,1.08,0
FPS-0178,2025-07,RICE,200,15,KHARIF,7,2025,193,0.051,1.08,0
FPS-0178,2025-07,WHEAT,200,15,KHARIF,7,2025,192,0.013,1.08,0
FPS-0179,2025-07,RICE,292,21,KHARIF,7,2025,298,0.021,1.08,0
FPS-0179,2025-07,WHEAT,200,21,KHARIF,7,2025,188,-0.033,1.08,0
FPS-0180,2025-07,RICE,200,14,KHARIF,7,2025,204,0.07,1.08,0
FPS-0180,2025-07,WHEAT,200,14,KHARIF,7,2025,193,-0.013,1.08,0
FPS-0181,2025-07,RICE,257,20,KHARIF,7,2025,260,0.03,1.08,0
FPS-0181,2025-07,WHEAT,200,20,KHARIF,7,2025,192,0.063,1.08,0
FPS-0182,2025-07,RICE,227,17,KHARIF,7,2025,215,-0.03,1.08,0
FPS-0182,2025-07,WHEAT,200,17,KHARIF,7,2025,199,0.058,1.08,0
FPS-0183,2025-07,RICE,238,16,KHARIF,7,2025,252,0.027,1.08,0
FPS-0183,2025-07,WHEAT,200,16,KHARIF,7,2025,190,0.052,1.08,0
FPS-0184,2025-07,RICE,280,22,KHARIF,7,2025,291,0.012,1.08,0
FPS-0184,2025-07,WHEAT,146,22,KHARIF,7,2025,200,0.011,1.08,1
FPS-0185,2025-07,RICE,216,18,KHARIF,7,2025,227,-0.009,1.08,0
FPS-0185,2025-07,WHEAT,200,18,KHARIF,7,2025,210,-0.032,1.08,0
FPS-0186,2025-07,RICE,246,21,KHARIF,7,2025,234,-0.048,1.08,0
FPS-0186,2025-07,WHEAT,140,21,KHARIF,7,2025,189,-0.003,1.08,1
FPS-0187,2025-07,RICE,280,19,KHARIF,7,2025,288,0.063,1.08,0
FPS-0187,2025-07,WHEAT,200,19,KHARIF,7,2025,198,-0.027,1.08,0
FPS-0188,2025-07,RICE,200,11,KHARIF,7,2025,187,0.021,1.08,0
FPS-0188,2025-07,WHEAT,200,11,KHARIF,7,2025,191,0.001,1.08,0
FPS-0189,2025-07,RICE,312,23,KHARIF,7,2025,314,-0.042,1.08,0
FPS-0189,2025-07,WHEAT,222,23,KHARIF,7,2025,233,-0.027,1.08,0
FPS-0190,2025-07,RICE,200,18,KHARIF,7,2025,202,-0.008,1.08,0
FPS-0190,2025-07,WHEAT,200,18,KHARIF,7,2025,201,-0.03,1.08,0
FPS-0191,2025-07,RICE,200,9,KHARIF,7,2025,202,-0.05,1.08,0
FPS-0191,2025-07,WHEAT,200,9,KHARIF,7,2025,201,-0.033,1.08,0
FPS-0192,2025-07,RICE,200,12,KHARIF,7,2025,199,-0.03,1.08,0
FPS-0192,2025-07,WHEAT,200,12,KHARIF,7,2025,200,-0.036,1.08,0
FPS-0193,2025-07,RICE,235,19,KHARIF,7,2025,236,-0.026,1.08,0
FPS-0193,2025-07,WHEAT,200,19,KHARIF,7,2025,188,-0.036,1.08,0
FPS-0194,2025-07,RICE,200,13,KHARIF,7,2025,208,0.041,1.08,0
FPS-0194,2025-07,WHEAT,200,13,KHARIF,7,2025,188,0.069,1.08,0
FPS-0195,2025-07,RICE,213,14,KHARIF,7,2025,220,0.076,1.08,0
FPS-0195,2025-07,WHEAT,200,14,KHARIF,7,2025,203,-0.008,1.08,0
FPS-0196,2025-07,RICE,275,22,KHARIF,7,2025,261,-0.033,1.08,0
FPS-0196,2025-07,WHEAT,207,22,KHARIF,7,2025,193,0.045,1.08,0
FPS-0197,2025-07,RICE,286,18,KHARIF,7,2025,296,0.074,1.08,0
FPS-0197,2025-07,WHEAT,207,18,KHARIF,7,2025,212,0.015,1.08,0
FPS-0198,2025-07,RICE,140,14,KHARIF,7,2025,203,0.01,1.08,1
FPS-0198,2025-07,WHEAT,200,14,KHARIF,7,2025,186,0.057,1.08,0
FPS-0199,2025-07,RICE,200,13,KHARIF,7,2025,185,0.055,1.08,0
FPS-0199,2025-07,WHEAT,200,13,KHARIF,7,2025,188,0.03,1.08,0
FPS-0200,2025-07,RICE,200,10,KHARIF,7,2025,184,-0.003,1.08,0
FPS-0200,2025-07,WHEAT,200,10,KHARIF,7,2025,202,-0.031,1.08,0
FPS-0201,2025-07,RICE,200,15,KHARIF,7,2025,210,0.032,1.08,0
FPS-0201,2025-07,WHEAT,200,15,KHARIF,7,2025,185,0.017,1.08,0
FPS-0202,2025-07,RICE,200,14,KHARIF,7,2025,206,0.039,1.08,0
FPS-0202,2025-07,WHEAT,200,14,KHARIF,7,2025,190,-0.049,1.08,0
FPS-0203,2025-07,RICE,200,11,KHARIF,7,2025,188,0.063,1.08,0
FPS-0203,2025-07,WHEAT,200,11,KHARIF,7,2025,189,0.026,1.08,0
FPS-0204,2025-07,RICE,251,19,KHARIF,7,2025,255,-0.001,1.08,0
FPS-0204,2025-07,WHEAT,200,19,KHARIF,7,2025,196,0.063,1.08,0
FPS-0205,2025-07,RICE,200,13,KHARIF,7,2025,199,-0.044,1.08,0
FPS-0205,2025-07,WHEAT,200,13,KHARIF,7,2025,196,-0.025,1.08,0
FPS-0206,2025-07,RICE,337,24,KHARIF,7,2025,341,0.063,1.08,0
FPS-0206,2025-07,WHEAT,246,24,KHARIF,7,2025,249,0.071,1.08,0
FPS-0207,2025-07,RICE,372,26,KHARIF,7,2025,376,-0.036,1.08,0
FPS-0207,2025-07,WHEAT,309,26,KHARIF,7,2025,318,0.076,1.08,0
FPS-0208,2025-07,RICE,247,18,KHARIF,7,2025,247,0.019,1.08,0
FPS-0208,2025-07,WHEAT,200,18,KHARIF,7,2025,210,0.03,1.08,0
FPS-0209,2025-07,RICE,306,21,KHARIF,7,2025,291,0.055,1.08,0
FPS-0209,2025-07,WHEAT,220,21,KHARIF,7,2025,227,-0.014,1.08,0
FPS-0210,2025-07,RICE,220,21,KHARIF,7,2025,222,-0.019,1.08,0
FPS-0210,2025-07,WHEAT,200,21,KHARIF,7,2025,192,0.08,1.08,0
FPS-0211,2025-07,RICE,254,22,KHARIF,7,2025,254,0.006,1.08,0
FPS-0211,2025-07,WHEAT,200,22,KHARIF,7,2025,211,0.022,1.08,0
FPS-0212,2025-07,RICE,200,11,KHARIF,7,2025,204,-0.007,1.08,0
FPS-0212,2025-07,WHEAT,200,11,KHARIF,7,2025,208,-0.007,1.08,0
FPS-0213,2025-07,RICE,222,14,KHARIF,7,2025,219,0.054,1.08,0
FPS-0213,2025-07,WHEAT,200,14,KHARIF,7,2025,198,0.063,1.08,0
FPS-0214,2025-07,RICE,200,13,KHARIF,7,2025,192,0.065,1.08,0
FPS-0214,2025-07,WHEAT,200,13,KHARIF,7,2025,188,-0.002,1.08,0
FPS-0215,2025-07,RICE,200,11,KHARIF,7,2025,198,0.039,1.08,0
FPS-0215,2025-07,WHEAT,200,11,KHARIF,7,2025,189,0.015,1.08,0
FPS-0216,2025-07,RICE,200,14,KHARIF,7,2025,199,0.013,1.08,0
FPS-0216,2025-07,WHEAT,200,14,KHARIF,7,2025,196,0.048,1.08,0
FPS-0217,2025-07,RICE,216,17,KHARIF,7,2025,202,-0.029,1.08,0
FPS-0217,2025-07,WHEAT,200,17,KHARIF,7,2025,190,-0.012,1.08,0
FPS-0218,2025-07,RICE,200,13,KHARIF,7,2025,189,0.046,1.08,0
FPS-0218,2025-07,WHEAT,200,13,KHARIF,7,2025,191,0.047,1.08,0
FPS-0219,2025-07,RICE,230,19,KHARIF,7,2025,233,-0.006,1.08,0
FPS-0219,2025-07,WHEAT,200,19,KHARIF,7,2025,199,-0.0,1.08,0
FPS-0220,2025-07,RICE,302,22,KHARIF,7,2025,307,0.049,1.08,0
FPS-0220,2025-07,WHEAT,208,22,KHARIF,7,2025,194,0.065,1.08,0
FPS-0221,2025-07,RICE,237,19,KHARIF,7,2025,245,-0.017,1.08,0
FPS-0221,2025-07,WHEAT,200,19,KHARIF,7,2025,196,-0.008,1.08,0
FPS-0222,2025-07,RICE,295,21,KHARIF,7,2025,284,0.043,1.08,0
FPS-0222,2025-07,WHEAT,206,21,KHARIF,7,2025,212,0.066,1.08,0
FPS-0223,2025-07,RICE,268,17,KHARIF,7,2025,278,0.059,1.08,0
FPS-0223,2025-07,WHEAT,200,17,KHARIF,7,2025,187,0.076,1.08,0
FPS-0224,2025-07,RICE,235,20,KHARIF,7,2025,216,0.075,1.08,0
FPS-0224,2025-07,WHEAT,200,20,KHARIF,7,2025,211,0.041,1.08,0
FPS-0225,2025-07,RICE,200,15,KHARIF,7,2025,202,0.004,1.08,0
FPS-0225,2025-07,WHEAT,200,15,KHARIF,7,2025,199,-0.048,1.08,0
FPS-0226,2025-07,RICE,200,12,KHARIF,7,2025,187,0.053,1.08,0
FPS-0226,2025-07,WHEAT,200,12,KHARIF,7,2025,196,-0.047,1.08,0
FPS-0227,2025-07,RICE,200,14,KHARIF,7,2025,207,0.058,1.08,0
FPS-0227,2025-07,WHEAT,200,14,KHARIF,7,2025,197,0.006,1.08,0
FPS-0228,2025-07,RICE,226,18,KHARIF,7,2025,210,-0.005,1.08,0
FPS-0228,2025-07,WHEAT,200,18,KHARIF,7,2025,207,0.059,1.08,0
FPS-0229,2025-07,RICE,200,19,KHARIF,7,2025,211,0.019,1.08,0
FPS-0229,2025-07,WHEAT,200,19,KHARIF,7,2025,196,-0.007,1.08,0
FPS-0230,2025-07,RICE,332,22,KHARIF,7,2025,312,0.051,1.08,0
FPS-0230,2025-07,WHEAT,229,22,KHARIF,7,2025,217,0.053,1.08,0
FPS-0231,2025-07,RICE,210,18,KHARIF,7,2025,198,-0.021,1.08,0
FPS-0231,2025-07,WHEAT,200,18,KHARIF,7,2025,184,-0.02,1.08,0
FPS-0232,2025-07,RICE,200,14,KHARIF,7,2025,204,0.026,1.08,0
FPS-0232,2025-07,WHEAT,200,14,KHARIF,7,2025,200,0.038,1.08,0
FPS-0233,2025-07,RICE,200,9,KHARIF,7,2025,190,0.036,1.08,0
FPS-0233,2025-07,WHEAT,200,9,KHARIF,7,2025,200,-0.025,1.08,0
FPS-0234,2025-07,RICE,161,18,KHARIF,7,2025,218,0.079,1.08,1
FPS-0234,2025-07,WHEAT,200,18,KHARIF,7,2025,207,0.027,1.08,0
FPS-0235,2025-07,RICE,243,18,KHARIF,7,2025,237,-0.036,1.08,0
FPS-0235,2025-07,WHEAT,200,18,KHARIF,7,2025,188,-0.006,1.08,0
FPS-0236,2025-07,RICE,202,17,KHARIF,7,2025,199,-0.037,1.08,0
FPS-0236,2025-07,WHEAT,200,17,KHARIF,7,2025,208,0.046,1.08,0
FPS-0237,2025-07,RICE,220,15,KHARIF,7,2025,219,-0.0,1.08,0
FPS-0237,2025-07,WHEAT,200,15,KHARIF,7,2025,206,-0.013,1.08,0
FPS-0238,2025-07,RICE,265,19,KHARIF,7,2025,273,0.049,1.08,0
FPS-0238,2025-07,WHEAT,200,19,KHARIF,7,2025,199,-0.035,1.08,0
FPS-0239,2025-07,RICE,175,19,KHARIF,7,2025,246,0.033,1.08,1
FPS-0239,2025-07,WHEAT,200,19,KHARIF,7,2025,192,0.058,1.08,0
FPS-0240,2025-07,RICE,301,21,KHARIF,7,2025,285,0.078,1.08,0
FPS-0240,2025-07,WHEAT,206,21,KHARIF,7,2025,215,0.043,1.08,0
FPS-0241,2025-07,RICE,239,19,KHARIF,7,2025,226,0.019,1.08,0
FPS-0241,2025-07,WHEAT,200,19,KHARIF,7,2025,190,0.072,1.08,0
FPS-0242,2025-07,RICE,200,12,KHARIF,7,2025,193,0.005,1.08,0
FPS-0242,2025-07,WHEAT,200,12,KHARIF,7,2025,187,0.038,1.08,0
FPS-0243,2025-07,RICE,250,18,KHARIF,7,2025,232,-0.018,1.08,0
FPS-0243,2025-07,WHEAT,200,18,KHARIF,7,2025,211,-0.023,1.08,0
FPS-0244,2025-07,RICE,200,16,KHARIF,7,2025,201,0.06,1.08,0
FPS-0244,2025-07,WHEAT,200,16,KHARIF,7,2025,206,0.073,1.08,0
FPS-0245,2025-07,RICE,200,14,KHARIF,7,2025,208,-0.041,1.08,0
FPS-0245,2025-07,WHEAT,200,14,KHARIF,7,2025,192,-0.011,1.08,0
FPS-0246,2025-07,RICE,312,24,KHARIF,7,2025,318,-0.014,1.08,0
