delivery_id,manifest_id,manifest_item_id,fps_id,vehicle_id,planned_kg,delivered_kg,delivery_date,rice_kg,wheat_kg,status,verified_by
DEL-0001531,MAN-000169,MI-0002001,FPS-0543,VEH-0068,138,136,2026-02-07,0,136,VERIFIED,OFF-00008
DEL-0001532,MAN-000169,MI-0002002,FPS-0468,VEH-0068,160,161,2026-02-08,161,0,VERIFIED,OFF-00009
DEL-0001533,MAN-000169,MI-0002003,FPS-0468,VEH-0068,146,145,2026-02-07,0,145,VERIFIED,OFF-00053
DEL-0001534,MAN-000169,MI-0002004,FPS-0193,VEH-0068,176,177,2026-02-06,177,0,VERIFIED,OFF-00012
DEL-0001535,MAN-000169,MI-0002005,FPS-0193,VEH-0068,143,142,2026-02-09,0,142,VERIFIED,OFF-00010
DEL-0001536,MAN-000170,MI-0002008,FPS-0343,VEH-0018,143,144,2026-02-09,144,0,VERIFIED,OFF-00040
DEL-0001537,MAN-000170,MI-0002010,FPS-0068,VEH-0018,188,190,2026-02-06,190,0,VERIFIED,OFF-00043
DEL-0001538,MAN-000170,MI-0002014,FPS-0518,VEH-0018,146,147,2026-02-08,147,0,VERIFIED,OFF-00057
DEL-0001539,MAN-000171,MI-0002018,FPS-0443,VEH-0143,136,136,2026-02-08,136,0,VERIFIED,OFF-00013
DEL-0001540,MAN-000171,MI-0002019,FPS-0443,VEH-0143,124,125,2026-02-09,0,125,VERIFIED,OFF-00064
DEL-0001541,MAN-000171,MI-0002020,FPS-0018,VEH-0143,249,251,2026-02-08,251,0,VERIFIED,OFF-00038
DEL-0001542,MAN-000171,MI-0002021,FPS-0018,VEH-0143,189,187,2026-02-08,0,187,VERIFIED,OFF-00055
DEL-0001543,MAN-000171,MI-0002022,FPS-0218,VEH-0143,132,131,2026-02-09,131,0,VERIFIED,OFF-00026
DEL-0001544,MAN-000171,MI-0002023,FPS-0218,VEH-0143,126,127,2026-02-07,0,127,VERIFIED,OFF-00016
DEL-0001545,MAN-000171,MI-0002024,FPS-0393,VEH-0143,170,172,2026-02-08,172,0,VERIFIED,OFF-00032
DEL-0001546,MAN-000171,MI-0002025,FPS-0393,VEH-0143,140,137,2026-02-07,0,137,VARIANCE,OFF-00024
DEL-0001547,MAN-000171,MI-0002026,FPS-0143,VEH-0143,180,179,2026-02-09,179,0,VERIFIED,OFF-00050
DEL-0001548,MAN-000171,MI-0002027,FPS-0143,VEH-0143,140,139,2026-02-08,0,139,VERIFIED,OFF-00020
DEL-0001549,MAN-000171,MI-0002028,FPS-0493,VEH-0143,144,141,2026-02-10,141,0,VARIANCE,OFF-00037
DEL-0001550,MAN-000171,MI-0002029,FPS-0493,VEH-0143,126,124,2026-02-07,0,124,VARIANCE,OFF-00022
DEL-0001551,MAN-000172,MI-0002032,FPS-0418,VEH-0118,236,236,2026-02-08,236,0,VERIFIED,OFF-00060
DEL-0001552,MAN-000173,MI-0002042,FPS-0094,VEH-0019,198,195,2026-02-08,195,0,VARIANCE,OFF-00024
DEL-0001553,MAN-000173,MI-0002043,FPS-0094,VEH-0019,135,132,2026-02-08,0,132,VARIANCE,OFF-00009
DEL-0001554,MAN-000173,MI-0002044,FPS-0569,VEH-0019,228,227,2026-02-06,227,0,VERIFIED,OFF-00015
DEL-0001555,MAN-000173,MI-0002045,FPS-0569,VEH-0019,147,148,2026-02-06,0,148,VERIFIED,OFF-00066
DEL-0001556,MAN-000173,MI-0002046,FPS-0269,VEH-0019,185,182,2026-02-06,182,0,VARIANCE,OFF-00036
DEL-0001557,MAN-000173,MI-0002047,FPS-0269,VEH-0019,137,137,2026-02-09,0,137,VERIFIED,OFF-00020
DEL-0001558,MAN-000173,MI-0002048,FPS-0494,VEH-0019,142,139,2026-02-09,139,0,VARIANCE,OFF-00030
DEL-0001559,MAN-000173,MI-0002049,FPS-0494,VEH-0019,130,129,2026-02-09,0,129,VERIFIED,OFF-00007
DEL-0001560,MAN-000173,MI-0002050,FPS-0444,VEH-0019,133,133,2026-02-09,133,0,VERIFIED,OFF-00043
DEL-0001561,MAN-000173,MI-0002051,FPS-0444,VEH-0019,111,111,2026-02-06,0,111,VERIFIED,OFF-00052
DEL-0001562,MAN-000173,MI-0002052,FPS-0544,VEH-0019,169,166,2026-02-08,166,0,VARIANCE,OFF-00064
DEL-0001563,MAN-000173,MI-0002053,FPS-0544,VEH-0019,139,139,2026-02-08,0,139,VERIFIED,OFF-00050
DEL-0001564,MAN-000174,MI-0002054,FPS-0394,VEH-0144,166,166,2026-02-09,166,0,VERIFIED,OFF-00009
DEL-0001565,MAN-000174,MI-0002055,FPS-0394,VEH-0144,125,126,2026-02-09,0,126,VERIFIED,OFF-00016
DEL-0001566,MAN-000174,MI-0002056,FPS-0019,VEH-0144,196,193,2026-02-08,193,0,VARIANCE,OFF-00017
DEL-0001567,MAN-000174,MI-0002057,FPS-0019,VEH-0144,155,153,2026-02-07,0,153,VERIFIED,OFF-00037
DEL-0001568,MAN-000174,MI-0002058,FPS-0369,VEH-0144,166,163,2026-02-09,163,0,VARIANCE,OFF-00025
DEL-0001569,MAN-000174,MI-0002059,FPS-0369,VEH-0144,146,143,2026-02-08,0,143,VARIANCE,OFF-00014
DEL-0001570,MAN-000174,MI-0002060,FPS-0169,VEH-0144,153,153,2026-02-08,153,0,VERIFIED,OFF-00008
DEL-0001571,MAN-000174,MI-0002061,FPS-0169,VEH-0144,128,127,2026-02-09,0,127,VERIFIED,OFF-00037
DEL-0001572,MAN-000174,MI-0002062,FPS-0344,VEH-0144,187,185,2026-02-10,185,0,VERIFIED,OFF-00027
DEL-0001573,MAN-000174,MI-0002063,FPS-0344,VEH-0144,144,141,2026-02-10,0,141,VARIANCE,OFF-00051
DEL-0001574,MAN-000174,MI-0002064,FPS-0194,VEH-0144,140,137,2026-02-07,137,0,VARIANCE,OFF-00014
DEL-0001575,MAN-000174,MI-0002065,FPS-0194,VEH-0144,113,113,2026-02-08,0,113,VERIFIED,OFF-00033
DEL-0001576,MAN-000175,MI-0002066,FPS-0519,VEH-0044,155,154,2026-02-08,154,0,VERIFIED,OFF-00065
DEL-0001577,MAN-000175,MI-0002067,FPS-0519,VEH-0044,133,134,2026-02-06,0,134,VERIFIED,OFF-00066
DEL-0001578,MAN-000175,MI-0002068,FPS-0594,VEH-0044,170,166,2026-02-09,166,0,VARIANCE,OFF-00062
DEL-0001579,MAN-000175,MI-0002069,FPS-0594,VEH-0044,149,149,2026-02-07,0,149,VERIFIED,OFF-00045
DEL-0001580,MAN-000175,MI-0002070,FPS-0044,VEH-0044,149,149,2026-02-09,149,0,VERIFIED,OFF-00041
DEL-0001581,MAN-000175,MI-0002071,FPS-0044,VEH-0044,140,141,2026-02-08,0,141,VERIFIED,OFF-00012
DEL-0001582,MAN-000175,MI-0002072,FPS-0219,VEH-0044,181,178,2026-02-08,178,0,VARIANCE,OFF-00038
DEL-0001583,MAN-000175,MI-0002073,FPS-0219,VEH-0044,150,150,2026-02-06,0,150,VERIFIED,OFF-00016
DEL-0001584,MAN-000175,MI-0002074,FPS-0144,VEH-0044,204,205,2026-02-06,205,0,VERIFIED,OFF-00056
DEL-0001585,MAN-000175,MI-0002075,FPS-0144,VEH-0044,144,144,2026-02-09,0,144,VERIFIED,OFF-00008
DEL-0001586,MAN-000175,MI-0002076,FPS-0419,VEH-0044,198,198,2026-02-07,198,0,VERIFIED,OFF-00047
DEL-0001587,MAN-000175,MI-0002077,FPS-0419,VEH-0044,146,147,2026-02-08,0,147,VERIFIED,OFF-00033
DEL-0001588,MAN-000176,MI-0002078,FPS-0469,VEH-0069,145,142,2026-02-08,142,0,VARIANCE,OFF-00050
DEL-0001589,MAN-000176,MI-0002079,FPS-0469,VEH-0069,123,121,2026-02-10,0,121,VARIANCE,OFF-00055
DEL-0001590,MAN-000176,MI-0002080,FPS-0119,VEH-0069,139,138,2026-02-10,138,0,VERIFIED,OFF-00034
DEL-0001591,MAN-000176,MI-0002081,FPS-0119,VEH-0069,127,126,2026-02-08,0,126,VERIFIED,OFF-00029
DEL-0001592,MAN-000176,MI-0002082,FPS-0319,VEH-0069,124,124,2026-02-09,124,0,VERIFIED,OFF-00007
DEL-0001593,MAN-000176,MI-0002083,FPS-0319,VEH-0069,118,116,2026-02-10,0,116,VARIANCE,OFF-00039
DEL-0001594,MAN-000176,MI-0002084,FPS-0244,VEH-0069,144,144,2026-02-08,144,0,VERIFIED,OFF-00047
DEL-0001595,MAN-000176,MI-0002085,FPS-0244,VEH-0069,133,134,2026-02-08,0,134,VERIFIED,OFF-00040
DEL-0001596,MAN-000176,MI-0002086,FPS-0294,VEH-0069,182,179,2026-02-08,179,0,VARIANCE,OFF-00060
DEL-0001597,MAN-000176,MI-0002087,FPS-0294,VEH-0069,145,143,2026-02-10,0,143,VERIFIED,OFF-00030
DEL-0001598,MAN-000176,MI-0002088,FPS-0069,VEH-0069,166,167,2026-02-09,167,0,VERIFIED,OFF-00019
DEL-0001599,MAN-000176,MI-0002089,FPS-0069,VEH-0069,138,137,2026-02-09,0,137,VERIFIED,OFF-00043
DEL-0001600,MAN-000177,MI-0002090,FPS-0370,VEH-0070,187,184,2026-02-07,184,0,VARIANCE,OFF-00025
DEL-0001601,MAN-000177,MI-0002091,FPS-0370,VEH-0070,139,136,2026-02-09,0,136,VARIANCE,OFF-00042
DEL-0001602,MAN-000177,MI-0002092,FPS-0420,VEH-0070,192,191,2026-02-09,191,0,VERIFIED,OFF-00065
DEL-0001603,MAN-000177,MI-0002093,FPS-0420,VEH-0070,161,159,2026-02-09,0,159,VERIFIED,OFF-00007
DEL-0001604,MAN-000177,MI-0002094,FPS-0445,VEH-0070,124,121,2026-02-10,121,0,VARIANCE,OFF-00019
DEL-0001605,MAN-000177,MI-0002095,FPS-0445,VEH-0070,111,108,2026-02-10,0,108,VARIANCE,OFF-00061
DEL-0001606,MAN-000177,MI-0002096,FPS-0345,VEH-0070,181,182,2026-02-08,182,0,VERIFIED,OFF-00049
DEL-0001607,MAN-000177,MI-0002097,FPS-0345,VEH-0070,146,143,2026-02-10,0,143,VARIANCE,OFF-00017
DEL-0001608,MAN-000177,MI-0002098,FPS-0295,VEH-0070,137,134,2026-02-08,134,0,VARIANCE,OFF-00023
DEL-0001609,MAN-000177,MI-0002099,FPS-0295,VEH-0070,119,119,2026-02-08,0,119,VERIFIED,OFF-00059
DEL-0001610,MAN-000177,MI-0002100,FPS-0045,VEH-0070,194,192,2026-02-07,192,0,VERIFIED,OFF-00011
DEL-0001611,MAN-000177,MI-0002101,FPS-0045,VEH-0070,164,163,2026-02-10,0,163,VERIFIED,OFF-00056
DEL-0001612,MAN-000178,MI-0002104,FPS-0145,VEH-0145,117,116,2026-02-07,116,0,VERIFIED,OFF-00058
DEL-0001613,MAN-000178,MI-0002108,FPS-0020,VEH-0145,126,123,2026-02-07,123,0,VARIANCE,OFF-00030
DEL-0001614,MAN-000178,MI-0002109,FPS-0020,VEH-0145,119,119,2026-02-08,0,119,VERIFIED,OFF-00063
DEL-0001615,MAN-000178,MI-0002111,FPS-0170,VEH-0145,149,150,2026-02-06,0,150,VERIFIED,OFF-00060
DEL-0001616,MAN-000178,MI-0002112,FPS-0320,VEH-0145,99,98,2026-02-08,98,0,VERIFIED,OFF-00057
DEL-0001617,MAN-000178,MI-0002113,FPS-0320,VEH-0145,102,101,2026-02-07,0,101,VERIFIED,OFF-00040
DEL-0001618,MAN-000179,MI-0002118,FPS-0545,VEH-0145,116,115,2026-02-06,115,0,VERIFIED,OFF-00055
DEL-0001619,MAN-000179,MI-0002125,FPS-0495,VEH-0145,119,117,2026-02-09,0,117,VARIANCE,OFF-00029
DEL-0001620,MAN-000180,MI-0002126,FPS-0470,VEH-0120,257,256,2026-02-09,256,0,VERIFIED,OFF-00046
DEL-0001621,MAN-000180,MI-0002127,FPS-0470,VEH-0120,186,186,2026-02-07,0,186,VERIFIED,OFF-00045
DEL-0001622,MAN-000180,MI-0002128,FPS-0570,VEH-0120,115,113,2026-02-07,113,0,VARIANCE,OFF-00029
DEL-0001623,MAN-000180,MI-0002129,FPS-0570,VEH-0120,109,108,2026-02-10,0,108,VERIFIED,OFF-00012
DEL-0001624,MAN-000180,MI-0002130,FPS-0395,VEH-0120,130,128,2026-02-07,128,0,VARIANCE,OFF-00048
DEL-0001625,MAN-000180,MI-0002131,FPS-0395,VEH-0120,120,120,2026-02-08,0,120,VERIFIED,OFF-00043
DEL-0001626,MAN-000180,MI-0002132,FPS-0520,VEH-0120,126,126,2026-02-10,126,0,VERIFIED,OFF-00058
DEL-0001627,MAN-000180,MI-0002133,FPS-0520,VEH-0120,113,113,2026-02-09,0,113,VERIFIED,OFF-00028
DEL-0001628,MAN-000180,MI-0002134,FPS-0595,VEH-0120,139,139,2026-02-07,139,0,VERIFIED,OFF-00052
DEL-0001629,MAN-000180,MI-0002135,FPS-0595,VEH-0120,127,128,2026-02-08,0,128,VERIFIED,OFF-00034
DEL-0001630,MAN-000180,MI-0002136,FPS-0120,VEH-0120,138,138,2026-02-07,138,0,VERIFIED,OFF-00020
DEL-0001631,MAN-000180,MI-0002137,FPS-0120,VEH-0120,123,121,2026-02-08,0,121,VARIANCE,OFF-00015
DEL-0001632,MAN-000181,MI-0002138,FPS-0371,VEH-0146,145,144,2026-02-10,144,0,VERIFIED,OFF-00020
DEL-0001633,MAN-000181,MI-0002139,FPS-0371,VEH-0146,124,122,2026-02-09,0,122,VARIANCE,OFF-00039
DEL-0001634,MAN-000181,MI-0002140,FPS-0121,VEH-0146,159,165,2026-02-08,165,0,REJECTED,OFF-00051
DEL-0001635,MAN-000181,MI-0002141,FPS-0121,VEH-0146,133,127,2026-02-08,0,127,REJECTED,OFF-00046
DEL-0001636,MAN-000181,MI-0002142,FPS-0596,VEH-0146,153,160,2026-02-09,160,0,REJECTED,OFF-00036
DEL-0001637,MAN-000181,MI-0002143,FPS-0596,VEH-0146,150,142,2026-02-08,0,142,REJECTED,OFF-00059
DEL-0001638,MAN-000181,MI-0002144,FPS-0296,VEH-0146,145,143,2026-02-09,143,0,VERIFIED,OFF-00020
DEL-0001639,MAN-000181,MI-0002145,FPS-0296,VEH-0146,122,114,2026-02-07,0,114,REJECTED,OFF-00011
DEL-0001640,MAN-000181,MI-0002146,FPS-0071,VEH-0146,147,152,2026-02-10,152,0,VARIANCE,OFF-00018
DEL-0001641,MAN-000181,MI-0002147,FPS-0071,VEH-0146,132,130,2026-02-07,0,130,VARIANCE,OFF-00021
DEL-0001642,MAN-000181,MI-0002148,FPS-0396,VEH-0146,135,131,2026-02-08,131,0,VARIANCE,OFF-00029
DEL-0001643,MAN-000181,MI-0002149,FPS-0396,VEH-0146,118,120,2026-02-08,0,120,VARIANCE,OFF-00050
DEL-0001644,MAN-000182,MI-0002150,FPS-0221,VEH-0021,178,179,2026-02-06,179,0,VERIFIED,OFF-00041
DEL-0001645,MAN-000182,MI-0002151,FPS-0221,VEH-0021,151,150,2026-02-06,0,150,VERIFIED,OFF-00007
DEL-0001646,MAN-000182,MI-0002152,FPS-0096,VEH-0021,152,153,2026-02-06,153,0,VERIFIED,OFF-00007
DEL-0001647,MAN-000182,MI-0002153,FPS-0096,VEH-0021,138,138,2026-02-09,0,138,VERIFIED,OFF-00013
DEL-0001648,MAN-000182,MI-0002154,FPS-0021,VEH-0021,277,273,2026-02-07,273,0,VERIFIED,OFF-00018
DEL-0001649,MAN-000182,MI-0002155,FPS-0021,VEH-0021,189,190,2026-02-06,0,190,VERIFIED,OFF-00030
DEL-0001650,MAN-000182,MI-0002156,FPS-0496,VEH-0021,123,121,2026-02-07,121,0,VARIANCE,OFF-00034
DEL-0001651,MAN-000182,MI-0002157,FPS-0496,VEH-0021,110,108,2026-02-08,0,108,VARIANCE,OFF-00041
DEL-0001652,MAN-000182,MI-0002158,FPS-0171,VEH-0021,149,150,2026-02-07,150,0,VERIFIED,OFF-00048
DEL-0001653,MAN-000182,MI-0002159,FPS-0171,VEH-0021,129,129,2026-02-09,0,129,VERIFIED,OFF-00065
DEL-0001654,MAN-000182,MI-0002160,FPS-0046,VEH-0021,150,150,2026-02-07,150,0,VERIFIED,OFF-00008
DEL-0001655,MAN-000182,MI-0002161,FPS-0046,VEH-0021,129,126,2026-02-07,0,126,VARIANCE,OFF-00025
DEL-0001656,MAN-000183,MI-0002162,FPS-0346,VEH-0146,151,150,2026-02-09,150,0,VERIFIED,OFF-00035
DEL-0001657,MAN-000183,MI-0002163,FPS-0346,VEH-0146,125,122,2026-02-07,0,122,VARIANCE,OFF-00019
DEL-0001658,MAN-000183,MI-0002164,FPS-0546,VEH-0146,221,222,2026-02-09,222,0,VERIFIED,OFF-00031
DEL-0001659,MAN-000183,MI-0002165,FPS-0546,VEH-0146,153,154,2026-02-08,0,154,VERIFIED,OFF-00043
DEL-0001660,MAN-000183,MI-0002166,FPS-0471,VEH-0146,171,171,2026-02-09,171,0,VERIFIED,OFF-00020
DEL-0001661,MAN-000183,MI-0002167,FPS-0471,VEH-0146,137,134,2026-02-06,0,134,VARIANCE,OFF-00042
DEL-0001662,MAN-000183,MI-0002168,FPS-0146,VEH-0146,127,128,2026-02-07,128,0,VERIFIED,OFF-00061
DEL-0001663,MAN-000183,MI-0002169,FPS-0146,VEH-0146,111,110,2026-02-08,0,110,VERIFIED,OFF-00025
DEL-0001664,MAN-000183,MI-0002170,FPS-0246,VEH-0146,271,273,2026-02-09,273,0,VERIFIED,OFF-00033
DEL-0001665,MAN-000183,MI-0002171,FPS-0246,VEH-0146,186,183,2026-02-09,0,183,VARIANCE,OFF-00064
DEL-0001666,MAN-000183,MI-0002172,FPS-0196,VEH-0146,218,220,2026-02-07,220,0,VERIFIED,OFF-00031
DEL-0001667,MAN-000183,MI-0002173,FPS-0196,VEH-0146,144,141,2026-02-09,0,141,VARIANCE,OFF-00054
DEL-0001668,MAN-000184,MI-0002180,FPS-0421,VEH-0021,189,187,2026-02-09,187,0,VERIFIED,OFF-00062
DEL-0001669,MAN-000184,MI-0002182,FPS-0271,VEH-0021,177,176,2026-02-07,176,0,VERIFIED,OFF-00021
DEL-0001670,MAN-000184,MI-0002185,FPS-0446,VEH-0021,127,128,2026-02-08,0,128,VERIFIED,OFF-00057
DEL-0001671,MAN-000185,MI-0002186,FPS-0272,VEH-0022,237,234,2026-02-09,234,0,VERIFIED,OFF-00026
DEL-0001672,MAN-000185,MI-0002187,FPS-0272,VEH-0022,171,172,2026-02-07,0,172,VERIFIED,OFF-00024
DEL-0001673,MAN-000185,MI-0002188,FPS-0197,VEH-0022,203,201,2026-02-06,201,0,VERIFIED,OFF-00050
DEL-0001674,MAN-000185,MI-0002189,FPS-0197,VEH-0022,142,143,2026-02-09,0,143,VERIFIED,OFF-00066
DEL-0001675,MAN-000185,MI-0002190,FPS-0447,VEH-0022,145,145,2026-02-08,145,0,VERIFIED,OFF-00022
DEL-0001676,MAN-000185,MI-0002191,FPS-0447,VEH-0022,130,131,2026-02-06,0,131,VERIFIED,OFF-00047
DEL-0001677,MAN-000185,MI-0002192,FPS-0322,VEH-0022,181,179,2026-02-07,179,0,VERIFIED,OFF-00048
DEL-0001678,MAN-000185,MI-0002193,FPS-0322,VEH-0022,143,141,2026-02-08,0,141,VERIFIED,OFF-00009
DEL-0001679,MAN-000185,MI-0002194,FPS-0122,VEH-0022,141,138,2026-02-07,138,0,VARIANCE,OFF-00016
DEL-0001680,MAN-000185,MI-0002195,FPS-0122,VEH-0022,137,134,2026-02-06,0,134,VARIANCE,OFF-00039
DEL-0001681,MAN-000185,MI-0002196,FPS-0172,VEH-0022,163,160,2026-02-06,160,0,VARIANCE,OFF-00065
DEL-0001682,MAN-000185,MI-0002197,FPS-0172,VEH-0022,124,122,2026-02-07,0,122,VARIANCE,OFF-00039
DEL-0001683,MAN-000186,MI-0002198,FPS-0472,VEH-0147,221,222,2026-02-08,222,0,VERIFIED,OFF-00061
DEL-0001684,MAN-000186,MI-0002199,FPS-0472,VEH-0147,159,157,2026-02-06,0,157,VERIFIED,OFF-00012
DEL-0001685,MAN-000186,MI-0002200,FPS-0422,VEH-0147,157,154,2026-02-08,154,0,VARIANCE,OFF-00045
DEL-0001686,MAN-000186,MI-0002201,FPS-0422,VEH-0147,129,128,2026-02-09,0,128,VERIFIED,OFF-00047
DEL-0001687,MAN-000186,MI-0002202,FPS-0372,VEH-0147,112,109,2026-02-06,109,0,VARIANCE,OFF-00047
DEL-0001688,MAN-000186,MI-0002203,FPS-0372,VEH-0147,111,109,2026-02-09,0,109,VARIANCE,OFF-00049
DEL-0001689,MAN-000186,MI-0002204,FPS-0522,VEH-0147,214,210,2026-02-09,210,0,VARIANCE,OFF-00017
DEL-0001690,MAN-000186,MI-0002205,FPS-0522,VEH-0147,178,174,2026-02-06,0,174,VARIANCE,OFF-00039
DEL-0001691,MAN-000186,MI-0002206,FPS-0497,VEH-0147,177,175,2026-02-08,175,0,VERIFIED,OFF-00034
DEL-0001692,MAN-000186,MI-0002207,FPS-0497,VEH-0147,127,126,2026-02-09,0,126,VERIFIED,OFF-00011
DEL-0001693,MAN-000186,MI-0002208,FPS-0022,VEH-0147,133,130,2026-02-07,130,0,VARIANCE,OFF-00008
DEL-0001694,MAN-000186,MI-0002209,FPS-0022,VEH-0147,121,122,2026-02-08,0,122,VERIFIED,OFF-00027
DEL-0001695,MAN-000187,MI-0002210,FPS-0572,VEH-0147,231,227,2026-02-07,227,0,VARIANCE,OFF-00064
DEL-0001696,MAN-000187,MI-0002211,FPS-0572,VEH-0147,158,159,2026-02-06,0,159,VERIFIED,OFF-00065
DEL-0001697,MAN-000187,MI-0002212,FPS-0072,VEH-0147,224,225,2026-02-08,225,0,VERIFIED,OFF-00048
DEL-0001698,MAN-000187,MI-0002213,FPS-0072,VEH-0147,152,153,2026-02-08,0,153,VERIFIED,OFF-00049
DEL-0001699,MAN-000187,MI-0002214,FPS-0047,VEH-0147,185,185,2026-02-06,185,0,VERIFIED,OFF-00008
DEL-0001700,MAN-000187,MI-0002215,FPS-0047,VEH-0147,139,136,2026-02-07,0,136,VARIANCE,OFF-00066
DEL-0001701,MAN-000187,MI-0002216,FPS-0547,VEH-0147,143,142,2026-02-06,142,0,VERIFIED,OFF-00051
DEL-0001702,MAN-000187,MI-0002217,FPS-0547,VEH-0147,130,130,2026-02-07,0,130,VERIFIED,OFF-00041
DEL-0001703,MAN-000187,MI-0002218,FPS-0597,VEH-0147,345,344,2026-02-07,344,0,VERIFIED,OFF-00043
DEL-0001704,MAN-000187,MI-0002219,FPS-0597,VEH-0147,213,212,2026-02-07,0,212,VERIFIED,OFF-00013
DEL-0001705,MAN-000187,MI-0002220,FPS-0147,VEH-0147,151,148,2026-02-07,148,0,VARIANCE,OFF-00044
DEL-0001706,MAN-000187,MI-0002221,FPS-0147,VEH-0147,132,131,2026-02-06,0,131,VERIFIED,OFF-00008
DEL-0001707,MAN-000188,MI-0002222,FPS-0097,VEH-0097,195,195,2026-02-09,195,0,VERIFIED,OFF-00022
DEL-0001708,MAN-000188,MI-0002223,FPS-0097,VEH-0097,147,146,2026-02-07,0,146,VERIFIED,OFF-00030
DEL-0001709,MAN-000188,MI-0002224,FPS-0297,VEH-0097,136,135,2026-02-08,135,0,VERIFIED,OFF-00050
DEL-0001710,MAN-000188,MI-0002225,FPS-0297,VEH-0097,128,126,2026-02-06,0,126,VARIANCE,OFF-00066
DEL-0001711,MAN-000188,MI-0002226,FPS-0222,VEH-0097,206,207,2026-02-07,207,0,VERIFIED,OFF-00050
DEL-0001712,MAN-000188,MI-0002227,FPS-0222,VEH-0097,141,140,2026-02-09,0,140,VERIFIED,OFF-00044
DEL-0001713,MAN-000188,MI-0002228,FPS-0397,VEH-0097,160,158,2026-02-07,158,0,VERIFIED,OFF-00013
DEL-0001714,MAN-000188,MI-0002229,FPS-0397,VEH-0097,144,145,2026-02-09,0,145,VERIFIED,OFF-00026
DEL-0001715,MAN-000188,MI-0002230,FPS-0247,VEH-0097,147,147,2026-02-09,147,0,VERIFIED,OFF-00035
DEL-0001716,MAN-000188,MI-0002231,FPS-0247,VEH-0097,124,121,2026-02-07,0,121,VARIANCE,OFF-00017
DEL-0001717,MAN-000188,MI-0002232,FPS-0347,VEH-0097,208,209,2026-02-08,209,0,VERIFIED,OFF-00018
DEL-0001718,MAN-000188,MI-0002233,FPS-0347,VEH-0097,162,160,2026-02-08,0,160,VERIFIED,OFF-00056
DEL-0001719,MAN-000189,MI-0002234,FPS-0573,VEH-0148,142,140,2026-02-06,140,0,VERIFIED,OFF-00053
DEL-0001720,MAN-000189,MI-0002235,FPS-0573,VEH-0148,130,130,2026-02-06,0,130,VERIFIED,OFF-00030
DEL-0001721,MAN-000189,MI-0002236,FPS-0073,VEH-0148,181,181,2026-02-08,181,0,VERIFIED,OFF-00047
DEL-0001722,MAN-000189,MI-0002237,FPS-0073,VEH-0148,154,153,2026-02-06,0,153,VERIFIED,OFF-00020
DEL-0001723,MAN-000189,MI-0002238,FPS-0373,VEH-0148,160,160,2026-02-08,160,0,VERIFIED,OFF-00038
DEL-0001724,MAN-000189,MI-0002239,FPS-0373,VEH-0148,140,141,2026-02-06,0,141,VERIFIED,OFF-00051
DEL-0001725,MAN-000189,MI-0002240,FPS-0323,VEH-0148,160,159,2026-02-06,159,0,VERIFIED,OFF-00042
DEL-0001726,MAN-000189,MI-0002241,FPS-0323,VEH-0148,149,148,2026-02-06,0,148,VERIFIED,OFF-00029
DEL-0001727,MAN-000189,MI-0002242,FPS-0023,VEH-0148,150,149,2026-02-08,149,0,VERIFIED,OFF-00051
DEL-0001728,MAN-000189,MI-0002243,FPS-0023,VEH-0148,131,130,2026-02-09,0,130,VERIFIED,OFF-00066
DEL-0001729,MAN-000189,MI-0002244,FPS-0298,VEH-0148,159,159,2026-02-07,159,0,VERIFIED,OFF-00018
DEL-0001730,MAN-000189,MI-0002245,FPS-0298,VEH-0148,126,123,2026-02-08,0,123,VARIANCE,OFF-00022
DEL-0001731,MAN-000190,MI-0002246,FPS-0048,VEH-0073,121,122,2026-02-07,122,0,VERIFIED,OFF-00018
DEL-0001732,MAN-000190,MI-0002247,FPS-0048,VEH-0073,108,106,2026-02-08,0,106,VARIANCE,OFF-00059
DEL-0001733,MAN-000190,MI-0002248,FPS-0198,VEH-0073,139,139,2026-02-08,139,0,VERIFIED,OFF-00026
DEL-0001734,MAN-000190,MI-0002249,FPS-0198,VEH-0073,120,119,2026-02-07,0,119,VERIFIED,OFF-00027
DEL-0001735,MAN-000190,MI-0002250,FPS-0348,VEH-0073,189,185,2026-02-10,185,0,VARIANCE,OFF-00030
DEL-0001736,MAN-000190,MI-0002251,FPS-0348,VEH-0073,140,138,2026-02-08,0,138,VERIFIED,OFF-00037
DEL-0001737,MAN-000190,MI-0002252,FPS-0423,VEH-0073,167,165,2026-02-10,165,0,VERIFIED,OFF-00032
DEL-0001738,MAN-000190,MI-0002253,FPS-0423,VEH-0073,139,138,2026-02-07,0,138,VERIFIED,OFF-00056
DEL-0001739,MAN-000190,MI-0002254,FPS-0598,VEH-0073,186,187,2026-02-10,187,0,VERIFIED,OFF-00022
DEL-0001740,MAN-000190,MI-0002255,FPS-0598,VEH-0073,133,131,2026-02-09,0,131,VARIANCE,OFF-00012
DEL-0001741,MAN-000190,MI-0002256,FPS-0398,VEH-0073,154,155,2026-02-08,155,0,VERIFIED,OFF-00025
DEL-0001742,MAN-000190,MI-0002257,FPS-0398,VEH-0073,138,138,2026-02-07,0,138,VERIFIED,OFF-00062
DEL-0001743,MAN-000191,MI-0002258,FPS-0523,VEH-0123,167,167,2026-02-09,167,0,VERIFIED,OFF-00066
DEL-0001744,MAN-000191,MI-0002259,FPS-0523,VEH-0123,150,151,2026-02-07,0,151,VERIFIED,OFF-00008
