fps_id,fps_name,owner_id,district,taluk,latitude,longitude,capacity_kg,warehouse_id,status,opening_hours,created_at
FPS-0313,Jan Seva Fair Price Shop 313,OFF-06313,BENGALURU_URBAN,BEN-Taluk-1,12.891993,77.443938,2500,WH-013,ACTIVE,09:00-18:00,2023-05-26
FPS-0314,Anna Fair Price Shop 314,OFF-06314,MYSURU,MYS-Taluk-1,12.331478,76.942202,1200,WH-014,ACTIVE,09:00-18:00,2024-03-24
FPS-0315,Santosh Fair Price Shop 315,OFF-06315,TUMAKURU,TUM-Taluk-3,13.447733,77.013066,1500,WH-015,ACTIVE,09:00-18:00,2023-07-22
FPS-0316,Tunga Fair Price Shop 316,OFF-06316,MANDYA,MAN-Taluk-2,12.378784,76.601186,2000,WH-016,SUSPENDED,09:00-18:00,2024-09-16
FPS-0317,Samridhi Fair Price Shop 317,OFF-06317,HASSAN,HAS-Taluk-4,13.195917,75.932657,2500,WH-017,ACTIVE,09:00-18:00,2024-05-04
FPS-0318,Bharat Fair Price Shop 318,OFF-06318,SHIVAMOGGA,SHI-Taluk-4,13.652222,75.721233,1500,WH-018,SUSPENDED,09:00-18:00,2024-01-01
FPS-0319,Laxmi Fair Price Shop 319,OFF-06319,BENGALURU_URBAN,BEN-Taluk-1,12.991743,77.886312,2000,WH-019,ACTIVE,09:00-18:00,2023-03-19
FPS-0320,Anna Fair Price Shop 320,OFF-06320,MYSURU,MYS-Taluk-2,12.10674,76.407903,2000,WH-020,ACTIVE,09:00-18:00,2024-08-12
FPS-0321,Ganga Fair Price Shop 321,OFF-06321,TUMAKURU,TUM-Taluk-1,13.47617,76.758005,3000,WH-021,ACTIVE,09:00-18:00,2023-01-26
FPS-0322,Sahyadri Fair Price Shop 322,OFF-06322,MANDYA,MAN-Taluk-3,12.53076,76.511105,2000,WH-022,SUSPENDED,09:00-18:00,2023-06-30
FPS-0323,Annapurna Fair Price Shop 323,OFF-06323,HASSAN,HAS-Taluk-2,12.845827,75.974994,1500,WH-023,SUSPENDED,09:00-18:00,2023-09-04
FPS-0324,Santosh Fair Price Shop 324,OFF-06324,SHIVAMOGGA,SHI-Taluk-4,13.757596,75.977577,2000,WH-024,ACTIVE,09:00-18:00,2024-09-01
FPS-0325,Sahyadri Fair Price Shop 325,OFF-06325,BENGALURU_URBAN,BEN-Taluk-3,13.199207,77.569063,2000,WH-025,ACTIVE,09:00-18:00,2024-10-18
FPS-0326,Ujala Fair Price Shop 326,OFF-06326,BENGALURU_URBAN,BEN-Taluk-4,13.17759,77.86355,2000,WH-001,ACTIVE,09:00-18:00,2023-08-02
FPS-0327,Jan Seva Fair Price Shop 327,OFF-06327,MYSURU,MYS-Taluk-2,12.067484,76.684396,2000,WH-002,SUSPENDED,09:00-18:00,2023-04-24
FPS-0328,Annapurna Fair Price Shop 328,OFF-06328,TUMAKURU,TUM-Taluk-1,13.173659,76.968851,2000,WH-003,ACTIVE,09:00-18:00,2023-08-28
FPS-0329,Grama Fair Price Shop 329,OFF-06329,MANDYA,MAN-Taluk-2,12.347132,76.934894,1500,WH-004,ACTIVE,09:00-18:00,2024-01-03
FPS-0330,Chamundi Fair Price Shop 330,OFF-06330,HASSAN,HAS-Taluk-4,13.392411,76.196393,2000,WH-005,ACTIVE,09:00-18:00,2024-09-28
FPS-0331,Tunga Fair Price Shop 331,OFF-06331,SHIVAMOGGA,SHI-Taluk-4,13.937535,75.567429,1500,WH-006,SUSPENDED,09:00-18:00,2023-02-12
FPS-0332,Annapurna Fair Price Shop 332,OFF-06332,BENGALURU_URBAN,BEN-Taluk-1,12.677135,77.482634,3500,WH-007,ACTIVE,09:00-18:00,2023-06-25
FPS-0333,Kaveri Fair Price Shop 333,OFF-06333,MYSURU,MYS-Taluk-4,12.422852,76.234514,2000,WH-008,ACTIVE,09:00-18:00,2024-11-22
FPS-0334,Kaveri Fair Price Shop 334,OFF-06334,TUMAKURU,TUM-Taluk-4,13.401981,77.086188,1085,WH-009,ACTIVE,09:00-18:00,2023-07-29
FPS-0335,Santosh Fair Price Shop 335,OFF-06335,MANDYA,MAN-Taluk-1,12.781168,77.166424,3000,WH-010,ACTIVE,09:00-18:00,2024-03-11
FPS-0336,Surya Fair Price Shop 336,OFF-06336,HASSAN,HAS-Taluk-4,12.638655,76.229015,3000,WH-011,ACTIVE,09:00-18:00,2024-07-19
FPS-0337,Grama Fair Price Shop 337,OFF-06337,SHIVAMOGGA,SHI-Taluk-3,13.663236,75.574372,1200,WH-012,ACTIVE,09:00-18:00,2023-11-12
FPS-0338,Shakti Fair Price Shop 338,OFF-06338,BENGALURU_URBAN,BEN-Taluk-2,12.690688,77.499674,3000,WH-013,ACTIVE,09:00-18:00,2023-12-13
FPS-0339,Jan Seva Fair Price Shop 339,OFF-06339,MYSURU,MYS-Taluk-2,12.454621,76.774598,1500,WH-014,ACTIVE,09:00-18:00,2023-10-04
FPS-0340,Ganga Fair Price Shop 340,OFF-06340,TUMAKURU,TUM-Taluk-2,13.603673,76.787261,2000,WH-015,ACTIVE,09:00-18:00,2023-11-21
FPS-0341,Grama Fair Price Shop 341,OFF-06341,MANDYA,MAN-Taluk-1,12.465842,76.397389,2000,WH-016,ACTIVE,09:00-18:00,2024-06-26
FPS-0342,Surya Fair Price Shop 342,OFF-06342,HASSAN,HAS-Taluk-1,13.071735,75.956488,2500,WH-017,SUSPENDED,09:00-18:00,2024-05-08
FPS-0343,Laxmi Fair Price Shop 343,OFF-06343,SHIVAMOGGA,SHI-Taluk-1,13.562725,75.84845,2000,WH-018,ACTIVE,09:00-18:00,2023-04-12
FPS-0344,Bharat Fair Price Shop 344,OFF-06344,BENGALURU_URBAN,BEN-Taluk-3,12.735165,77.863993,1500,WH-019,ACTIVE,09:00-18:00,2024-03-03
FPS-0345,Ujala Fair Price Shop 345,OFF-06345,MYSURU,MYS-Taluk-1,12.344035,76.293069,1500,WH-020,SUSPENDED,09:00-18:00,2023-03-09
FPS-0346,Jan Seva Fair Price Shop 346,OFF-06346,TUMAKURU,TUM-Taluk-1,13.732334,76.820321,3000,WH-021,ACTIVE,09:00-18:00,2023-12-13
FPS-0347,Santosh Fair Price Shop 347,OFF-06347,MANDYA,MAN-Taluk-1,12.533629,76.553786,1500,WH-022,ACTIVE,09:00-18:00,2023-11-26
FPS-0348,Santosh Fair Price Shop 348,OFF-06348,HASSAN,HAS-Taluk-1,12.960216,75.930836,1500,WH-023,ACTIVE,09:00-18:00,2024-08-11
FPS-0349,Laxmi Fair Price Shop 349,OFF-06349,SHIVAMOGGA,SHI-Taluk-2,13.850042,75.752583,2000,WH-024,ACTIVE,09:00-18:00,2023-04-04
FPS-0350,Anna Fair Price Shop 350,OFF-06350,BENGALURU_URBAN,BEN-Taluk-1,12.943868,77.660963,2500,WH-025,SUSPENDED,09:00-18:00,2023-01-23
FPS-0351,Jan Seva Fair Price Shop 351,OFF-06351,BENGALURU_URBAN,BEN-Taluk-2,13.145037,77.928976,2000,WH-001,SUSPENDED,09:00-18:00,2024-06-29
FPS-0352,Shakti Fair Price Shop 352,OFF-06352,MYSURU,MYS-Taluk-3,12.110416,76.572282,3000,WH-002,ACTIVE,09:00-18:00,2024-07-30
FPS-0353,Samridhi Fair Price Shop 353,OFF-06353,TUMAKURU,TUM-Taluk-4,13.196502,76.988818,2500,WH-003,ACTIVE,09:00-18:00,2023-04-07
FPS-0354,Kaveri Fair Price Shop 354,OFF-06354,MANDYA,MAN-Taluk-4,12.660191,76.631991,3500,WH-004,ACTIVE,09:00-18:00,2023-07-23
FPS-0355,Chamundi Fair Price Shop 355,OFF-06355,HASSAN,HAS-Taluk-1,13.427937,76.175023,2000,WH-005,ACTIVE,09:00-18:00,2023-10-21
FPS-0356,Surya Fair Price Shop 356,OFF-06356,SHIVAMOGGA,SHI-Taluk-1,14.054452,75.339605,2000,WH-006,SUSPENDED,09:00-18:00,2023-12-26
FPS-0357,Laxmi Fair Price Shop 357,OFF-06357,BENGALURU_URBAN,BEN-Taluk-2,12.593705,77.546943,3500,WH-007,ACTIVE,09:00-18:00,2024-12-01
FPS-0358,Kaveri Fair Price Shop 358,OFF-06358,MYSURU,MYS-Taluk-1,12.720039,76.248289,2500,WH-008,ACTIVE,09:00-18:00,2024-08-14
FPS-0359,Namma Fair Price Shop 359,OFF-06359,TUMAKURU,TUM-Taluk-3,13.726549,77.062156,2500,WH-009,ACTIVE,09:00-18:00,2024-08-21
FPS-0360,Anna Fair Price Shop 360,OFF-06360,MANDYA,MAN-Taluk-2,12.858455,76.978743,2000,WH-010,ACTIVE,09:00-18:00,2023-10-30
FPS-0361,Jan Seva Fair Price Shop 361,OFF-06361,HASSAN,HAS-Taluk-3,12.626625,76.206486,1500,WH-011,SUSPENDED,09:00-18:00,2024-01-04
FPS-0362,Laxmi Fair Price Shop 362,OFF-06362,SHIVAMOGGA,SHI-Taluk-1,13.69556,75.591333,1500,WH-012,SUSPENDED,09:00-18:00,2023-03-02
FPS-0363,Anna Fair Price Shop 363,OFF-06363,BENGALURU_URBAN,BEN-Taluk-2,12.719996,77.503472,3000,WH-013,SUSPENDED,09:00-18:00,2023-02-11
FPS-0364,Surya Fair Price Shop 364,OFF-06364,MYSURU,MYS-Taluk-3,12.417474,77.058453,2000,WH-014,ACTIVE,09:00-18:00,2024-11-01
FPS-0365,Santosh Fair Price Shop 365,OFF-06365,TUMAKURU,TUM-Taluk-4,13.490673,76.967888,2000,WH-015,ACTIVE,09:00-18:00,2023-08-21
FPS-0366,Namma Fair Price Shop 366,OFF-06366,MANDYA,MAN-Taluk-2,12.5821,76.59684,1200,WH-016,ACTIVE,09:00-18:00,2023-01-06
FPS-0367,Jai Karnataka Fair Price Shop 367,OFF-06367,HASSAN,HAS-Taluk-3,13.1966,75.781412,1500,WH-017,ACTIVE,09:00-18:00,2023-01-07
FPS-0368,Shakti Fair Price Shop 368,OFF-06368,SHIVAMOGGA,SHI-Taluk-1,13.507161,75.925757,2500,WH-018,SUSPENDED,09:00-18:00,2024-03-12
FPS-0369,Tunga Fair Price Shop 369,OFF-06369,BENGALURU_URBAN,BEN-Taluk-4,12.803392,77.85454,1500,WH-019,ACTIVE,09:00-18:00,2024-02-05
FPS-0370,Ganga Fair Price Shop 370,OFF-06370,MYSURU,MYS-Taluk-1,12.391279,76.328147,3500,WH-020,ACTIVE,09:00-18:00,2023-08-06
FPS-0371,Kaveri Fair Price Shop 371,OFF-06371,TUMAKURU,TUM-Taluk-4,13.755103,76.889826,1045,WH-021,ACTIVE,09:00-18:00,2024-09-09
FPS-0372,Ganga Fair Price Shop 372,OFF-06372,MANDYA,MAN-Taluk-2,12.381178,76.481638,1500,WH-022,ACTIVE,09:00-18:00,2024-10-16
FPS-0373,Samridhi Fair Price Shop 373,OFF-06373,HASSAN,HAS-Taluk-4,12.903101,75.95645,2500,WH-023,ACTIVE,09:00-18:00,2023-07-24
FPS-0374,Vikas Fair Price Shop 374,OFF-06374,SHIVAMOGGA,SHI-Taluk-2,13.520238,75.889353,2500,WH-024,ACTIVE,09:00-18:00,2024-07-17
FPS-0375,Vikas Fair Price Shop 375,OFF-06375,BENGALURU_URBAN,BEN-Taluk-2,13.155987,77.507277,2000,WH-025,SUSPENDED,09:00-18:00,2024-03-15
FPS-0376,Ujala Fair Price Shop 376,OFF-06376,BENGALURU_URBAN,BEN-Taluk-1,13.113907,77.735482,3500,WH-001,ACTIVE,09:00-18:00,2024-10-21
FPS-0377,Tunga Fair Price Shop 377,OFF-06377,MYSURU,MYS-Taluk-3,12.210284,76.652631,1200,WH-002,ACTIVE,09:00-18:00,2023-03-08
FPS-0378,Bharat Fair Price Shop 378,OFF-06378,TUMAKURU,TUM-Taluk-4,13.37205,76.954128,2000,WH-003,ACTIVE,09:00-18:00,2024-06-03
FPS-0379,Shakti Fair Price Shop 379,OFF-06379,MANDYA,MAN-Taluk-2,12.385105,76.758319,1200,WH-004,SUSPENDED,09:00-18:00,2024-11-04
FPS-0380,Tunga Fair Price Shop 380,OFF-06380,HASSAN,HAS-Taluk-4,13.488831,76.299121,2000,WH-005,SUSPENDED,09:00-18:00,2023-02-06
FPS-0381,Namma Fair Price Shop 381,OFF-06381,SHIVAMOGGA,SHI-Taluk-4,14.085646,75.580703,2000,WH-006,ACTIVE,09:00-18:00,2024-10-07
FPS-0382,Tunga Fair Price Shop 382,OFF-06382,BENGALURU_URBAN,BEN-Taluk-1,12.620885,77.419314,2500,WH-007,SUSPENDED,09:00-18:00,2023-01-22
FPS-0383,Vikas Fair Price Shop 383,OFF-06383,MYSURU,MYS-Taluk-4,12.73888,76.27292,2000,WH-008,SUSPENDED,09:00-18:00,2024-04-06
FPS-0384,Jai Karnataka Fair Price Shop 384,OFF-06384,TUMAKURU,TUM-Taluk-3,13.594804,76.977254,2000,WH-009,ACTIVE,09:00-18:00,2024-08-21
FPS-0385,Jai Karnataka Fair Price Shop 385,OFF-06385,MANDYA,MAN-Taluk-2,12.877474,76.992307,3000,WH-010,SUSPENDED,09:00-18:00,2024-08-14
FPS-0386,Kaveri Fair Price Shop 386,OFF-06386,HASSAN,HAS-Taluk-1,12.926892,76.155199,3000,WH-011,ACTIVE,09:00-18:00,2024-08-07
FPS-0387,Laxmi Fair Price Shop 387,OFF-06387,SHIVAMOGGA,SHI-Taluk-4,13.911249,75.489818,1500,WH-012,ACTIVE,09:00-18:00,2023-09-01
FPS-0388,Jai Karnataka Fair Price Shop 388,OFF-06388,BENGALURU_URBAN,BEN-Taluk-4,12.812036,77.405986,2000,WH-013,ACTIVE,09:00-18:00,2024-10-07
FPS-0389,Surya Fair Price Shop 389,OFF-06389,MYSURU,MYS-Taluk-1,12.178367,76.983094,2000,WH-014,ACTIVE,09:00-18:00,2024-04-21
FPS-0390,Sahyadri Fair Price Shop 390,OFF-06390,TUMAKURU,TUM-Taluk-4,13.386521,76.903626,1500,WH-015,ACTIVE,09:00-18:00,2024-01-21
FPS-0391,Chamundi Fair Price Shop 391,OFF-06391,MANDYA,MAN-Taluk-3,12.604202,76.578335,2000,WH-016,ACTIVE,09:00-18:00,2023-07-29
FPS-0392,Surya Fair Price Shop 392,OFF-06392,HASSAN,HAS-Taluk-1,13.244932,75.745123,3000,WH-017,SUSPENDED,09:00-18:00,2023-04-09
FPS-0393,Santosh Fair Price Shop 393,OFF-06393,SHIVAMOGGA,SHI-Taluk-4,13.719214,75.696379,3500,WH-018,ACTIVE,09:00-18:00,2023-07-31
FPS-0394,Shakti Fair Price Shop 394,OFF-06394,BENGALURU_URBAN,BEN-Taluk-2,12.752123,77.701706,1500,WH-019,ACTIVE,09:00-18:00,2023-10-31
FPS-0395,Vikas Fair Price Shop 395,OFF-06395,MYSURU,MYS-Taluk-2,12.119954,76.585259,1500,WH-020,ACTIVE,09:00-18:00,2023-03-03
FPS-0396,Santosh Fair Price Shop 396,OFF-06396,TUMAKURU,TUM-Taluk-1,13.59761,77.004875,1500,WH-021,ACTIVE,09:00-18:00,2024-07-13
FPS-0397,Samridhi Fair Price Shop 397,OFF-06397,MANDYA,MAN-Taluk-4,12.267873,76.481475,2000,WH-022,ACTIVE,09:00-18:00,2023-12-20
FPS-0398,Chamundi Fair Price Shop 398,OFF-06398,HASSAN,HAS-Taluk-3,12.849213,76.024624,2000,WH-023,ACTIVE,09:00-18:00,2024-03-04
FPS-0399,Kaveri Fair Price Shop 399,OFF-06399,SHIVAMOGGA,SHI-Taluk-1,13.647769,75.925108,2000,WH-024,ACTIVE,09:00-18:00,2024-08-04
FPS-0400,Laxmi Fair Price Shop 400,OFF-06400,BENGALURU_URBAN,BEN-Taluk-3,12.996288,77.711652,1500,WH-025,SUSPENDED,09:00-18:00,2024-06-20
FPS-0401,Anna Fair Price Shop 401,OFF-06401,BENGALURU_URBAN,BEN-Taluk-1,13.154594,77.580855,2000,WH-001,ACTIVE,09:00-18:00,2024-10-19
FPS-0402,Ganga Fair Price Shop 402,OFF-06402,MYSURU,MYS-Taluk-4,12.020309,76.636463,1200,WH-002,ACTIVE,09:00-18:00,2024-09-08
FPS-0403,Santosh Fair Price Shop 403,OFF-06403,TUMAKURU,TUM-Taluk-4,13.279713,76.883791,3500,WH-003,SUSPENDED,09:00-18:00,2023-08-23
FPS-0404,Sahyadri Fair Price Shop 404,OFF-06404,MANDYA,MAN-Taluk-2,12.67463,76.769892,2000,WH-004,ACTIVE,09:00-18:00,2023-03-22
FPS-0405,Vikas Fair Price Shop 405,OFF-06405,HASSAN,HAS-Taluk-4,13.50498,76.159457,2000,WH-005,ACTIVE,09:00-18:00,2023-03-19
FPS-0406,Tunga Fair Price Shop 406,OFF-06406,SHIVAMOGGA,SHI-Taluk-3,13.907382,75.374055,3000,WH-006,ACTIVE,09:00-18:00,2024-04-07
FPS-0407,Shakti Fair Price Shop 407,OFF-06407,BENGALURU_URBAN,BEN-Taluk-2,12.82496,77.528355,3500,WH-007,ACTIVE,09:00-18:00,2023-05-30
FPS-0408,Kaveri Fair Price Shop 408,OFF-06408,MYSURU,MYS-Taluk-3,12.662189,76.422791,958,WH-008,ACTIVE,09:00-18:00,2024-06-07
FPS-0409,Kaveri Fair Price Shop 409,OFF-06409,TUMAKURU,TUM-Taluk-3,13.60208,76.964536,2500,WH-009,ACTIVE,09:00-18:00,2024-05-14
FPS-0410,Ganga Fair Price Shop 410,OFF-06410,MANDYA,MAN-Taluk-1,12.704992,76.90065,2000,WH-010,ACTIVE,09:00-18:00,2024-08-01
FPS-0411,Ujala Fair Price Shop 411,OFF-06411,HASSAN,HAS-Taluk-2,12.817478,76.311581,2500,WH-011,ACTIVE,09:00-18:00,2024-06-02
FPS-0412,Kaveri Fair Price Shop 412,OFF-06412,SHIVAMOGGA,SHI-Taluk-3,13.616288,75.715421,1500,WH-012,SUSPENDED,09:00-18:00,2023-02-07
FPS-0413,Grama Fair Price Shop 413,OFF-06413,BENGALURU_URBAN,BEN-Taluk-3,12.62065,77.639149,2000,WH-013,SUSPENDED,09:00-18:00,2024-06-24
FPS-0414,Vikas Fair Price Shop 414,OFF-06414,MYSURU,MYS-Taluk-2,12.354429,76.937592,3000,WH-014,ACTIVE,09:00-18:00,2024-07-17
FPS-0415,Grama Fair Price Shop 415,OFF-06415,TUMAKURU,TUM-Taluk-2,13.480616,76.869987,3500,WH-015,SUSPENDED,09:00-18:00,2024-01-17
FPS-0416,Tunga Fair Price Shop 416,OFF-06416,MANDYA,MAN-Taluk-1,12.404862,76.705942,2000,WH-016,SUSPENDED,09:00-18:00,2023-01-26
FPS-0417,Bharat Fair Price Shop 417,OFF-06417,HASSAN,HAS-Taluk-2,13.229214,75.713491,2500,WH-017,ACTIVE,09:00-18:00,2023-01-22
FPS-0418,Sahyadri Fair Price Shop 418,OFF-06418,SHIVAMOGGA,SHI-Taluk-3,13.524703,75.851544,2500,WH-018,ACTIVE,09:00-18:00,2023-09-25
FPS-0419,Santosh Fair Price Shop 419,OFF-06419,BENGALURU_URBAN,BEN-Taluk-3,12.805051,77.846649,3500,WH-019,ACTIVE,09:00-18:00,2023-08-28
FPS-0420,Jan Seva Fair Price Shop 420,OFF-06420,MYSURU,MYS-Taluk-1,12.09427,76.335311,1200,WH-020,ACTIVE,09:00-18:00,2023-09-21
FPS-0421,Vikas Fair Price Shop 421,OFF-06421,TUMAKURU,TUM-Taluk-2,13.734681,76.931264,2000,WH-021,ACTIVE,09:00-18:00,2024-07-26
FPS-0422,Bharat Fair Price Shop 422,OFF-06422,MANDYA,MAN-Taluk-2,12.325545,76.799709,1200,WH-022,ACTIVE,09:00-18:00,2023-08-04
FPS-0423,Samridhi Fair Price Shop 423,OFF-06423,HASSAN,HAS-Taluk-1,12.719925,75.922776,1500,WH-023,ACTIVE,09:00-18:00,2023-01-10
FPS-0424,Shakti Fair Price Shop 424,OFF-06424,SHIVAMOGGA,SHI-Taluk-3,13.804274,75.763988,2000,WH-024,ACTIVE,09:00-18:00,2024-08-16
FPS-0425,Ujala Fair Price Shop 425,OFF-06425,BENGALURU_URBAN,BEN-Taluk-4,12.863208,77.696789,1500,WH-025,ACTIVE,09:00-18:00,2024-05-28
FPS-0426,Jai Karnataka Fair Price Shop 426,OFF-06426,BENGALURU_URBAN,BEN-Taluk-1,13.413368,77.820393,3000,WH-001,ACTIVE,09:00-18:00,2024-06-13
FPS-0427,Anna Fair Price Shop 427,OFF-06427,MYSURU,MYS-Taluk-4,12.167961,76.722494,2000,WH-002,SUSPENDED,09:00-18:00,2023-08-14
FPS-0428,Samridhi Fair Price Shop 428,OFF-06428,TUMAKURU,TUM-Taluk-1,13.16838,77.040492,2000,WH-003,ACTIVE,09:00-18:00,2024-04-25
FPS-0429,Vikas Fair Price Shop 429,OFF-06429,MANDYA,MAN-Taluk-3,12.47573,76.774962,3000,WH-004,ACTIVE,09:00-18:00,2024-07-19
FPS-0430,Tunga Fair Price Shop 430,OFF-06430,HASSAN,HAS-Taluk-1,13.243469,76.083239,2500,WH-005,ACTIVE,09:00-18:00,2023-07-08
FPS-0431,Ganga Fair Price Shop 431,OFF-06431,SHIVAMOGGA,SHI-Taluk-4,14.022107,75.239731,2500,WH-006,SUSPENDED,09:00-18:00,2023-05-16
FPS-0432,Annapurna Fair Price Shop 432,OFF-06432,BENGALURU_URBAN,BEN-Taluk-2,12.671301,77.379341,2500,WH-007,ACTIVE,09:00-18:00,2023-08-28
FPS-0433,Surya Fair Price Shop 433,OFF-06433,MYSURU,MYS-Taluk-2,12.414658,76.411854,2000,WH-008,SUSPENDED,09:00-18:00,2024-01-03
FPS-0434,Laxmi Fair Price Shop 434,OFF-06434,TUMAKURU,TUM-Taluk-2,13.625488,77.009753,2000,WH-009,ACTIVE,09:00-18:00,2023-01-26
FPS-0435,Ganga Fair Price Shop 435,OFF-06435,MANDYA,MAN-Taluk-1,12.839531,76.971735,2000,WH-010,ACTIVE,09:00-18:00,2023-05-01
FPS-0436,Anna Fair Price Shop 436,OFF-06436,HASSAN,HAS-Taluk-2,12.832027,76.148606,2500,WH-011,SUSPENDED,09:00-18:00,2023-04-03
FPS-0437,Samridhi Fair Price Shop 437,OFF-06437,SHIVAMOGGA,SHI-Taluk-1,13.829193,75.666469,3000,WH-012,ACTIVE,09:00-18:00,2023-09-20
FPS-0438,Annapurna Fair Price Shop 438,OFF-06438,BENGALURU_URBAN,BEN-Taluk-1,12.694288,77.432305,2000,WH-013,ACTIVE,09:00-18:00,2023-06-17
FPS-0439,Jai Karnataka Fair Price Shop 439,OFF-06439,MYSURU,MYS-Taluk-3,12.272349,77.016712,2000,WH-014,ACTIVE,09:00-18:00,2023-02-24
FPS-0440,Anna Fair Price Shop 440,OFF-06440,TUMAKURU,TUM-Taluk-3,13.642382,76.99989,2500,WH-015,ACTIVE,09:00-18:00,2023-12-15
FPS-0441,Annapurna Fair Price Shop 441,OFF-06441,MANDYA,MAN-Taluk-1,12.58847,76.400846,2000,WH-016,ACTIVE,09:00-18:00,2023-02-06
FPS-0442,Tunga Fair Price Shop 442,OFF-06442,HASSAN,HAS-Taluk-3,13.152817,75.996131,2500,WH-017,ACTIVE,09:00-18:00,2023-09-28
FPS-0443,Jan Seva Fair Price Shop 443,OFF-06443,SHIVAMOGGA,SHI-Taluk-1,13.546403,75.874343,1200,WH-018,ACTIVE,09:00-18:00,2023-12-28
FPS-0444,Laxmi Fair Price Shop 444,OFF-06444,BENGALURU_URBAN,BEN-Taluk-2,12.845401,77.738133,2000,WH-019,ACTIVE,09:00-18:00,2024-02-12
FPS-0445,Namma Fair Price Shop 445,OFF-06445,MYSURU,MYS-Taluk-4,12.265171,76.386901,966,WH-020,ACTIVE,09:00-18:00,2023-12-20
FPS-0446,Santosh Fair Price Shop 446,OFF-06446,TUMAKURU,TUM-Taluk-1,13.532219,76.946113,2500,WH-021,ACTIVE,09:00-18:00,2023-08-15
FPS-0447,Jan Seva Fair Price Shop 447,OFF-06447,MANDYA,MAN-Taluk-3,12.565728,76.590072,1500,WH-022,ACTIVE,09:00-18:00,2023-04-11
FPS-0448,Surya Fair Price Shop 448,OFF-06448,HASSAN,HAS-Taluk-2,12.912017,76.157683,3000,WH-023,ACTIVE,09:00-18:00,2023-12-17
FPS-0449,Jan Seva Fair Price Shop 449,OFF-06449,SHIVAMOGGA,SHI-Taluk-1,13.692275,75.998079,2500,WH-024,ACTIVE,09:00-18:00,2024-07-20
FPS-0450,Laxmi Fair Price Shop 450,OFF-06450,BENGALURU_URBAN,BEN-Taluk-1,13.050239,77.565972,2500,WH-025,SUSPENDED,09:00-18:00,2024-05-02
FPS-0451,Sahyadri Fair Price Shop 451,OFF-06451,BENGALURU_URBAN,BEN-Taluk-1,13.125661,77.624954,2000,WH-001,ACTIVE,09:00-18:00,2023-07-07
FPS-0452,Bharat Fair Price Shop 452,OFF-06452,MYSURU,MYS-Taluk-1,12.194421,76.433211,3000,WH-002,ACTIVE,09:00-18:00,2024-10-24
FPS-0453,Chamundi Fair Price Shop 453,OFF-06453,TUMAKURU,TUM-Taluk-4,13.309301,76.904724,3500,WH-003,SUSPENDED,09:00-18:00,2024-09-19
FPS-0454,Samridhi Fair Price Shop 454,OFF-06454,MANDYA,MAN-Taluk-3,12.38026,76.635442,3000,WH-004,ACTIVE,09:00-18:00,2023-08-05
FPS-0455,Shakti Fair Price Shop 455,OFF-06455,HASSAN,HAS-Taluk-2,13.279023,76.121192,3000,WH-005,SUSPENDED,09:00-18:00,2024-08-15
FPS-0456,Ganga Fair Price Shop 456,OFF-06456,SHIVAMOGGA,SHI-Taluk-1,14.093528,75.243401,2000,WH-006,ACTIVE,09:00-18:00,2024-02-26
FPS-0457,Tunga Fair Price Shop 457,OFF-06457,BENGALURU_URBAN,BEN-Taluk-2,12.857697,77.563575,1500,WH-007,SUSPENDED,09:00-18:00,2023-08-29
FPS-0458,Sahyadri Fair Price Shop 458,OFF-06458,MYSURU,MYS-Taluk-1,12.479288,76.314886,2000,WH-008,ACTIVE,09:00-18:00,2023-06-17
FPS-0459,Bharat Fair Price Shop 459,OFF-06459,TUMAKURU,TUM-Taluk-3,13.447931,76.8102,3000,WH-009,SUSPENDED,09:00-18:00,2024-11-09
FPS-0460,Vikas Fair Price Shop 460,OFF-06460,MANDYA,MAN-Taluk-2,12.862764,77.15481,1500,WH-010,ACTIVE,09:00-18:00,2024-10-09
FPS-0461,Namma Fair Price Shop 461,OFF-06461,HASSAN,HAS-Taluk-1,12.679212,76.150233,1500,WH-011,SUSPENDED,09:00-18:00,2023-10-14
FPS-0462,Kaveri Fair Price Shop 462,OFF-06462,SHIVAMOGGA,SHI-Taluk-1,13.701084,75.786022,2500,WH-012,ACTIVE,09:00-18:00,2023-07-25
FPS-0463,Shakti Fair Price Shop 463,OFF-06463,BENGALURU_URBAN,BEN-Taluk-4,12.653431,77.497561,1500,WH-013,ACTIVE,09:00-18:00,2023-12-08
FPS-0464,Anna Fair Price Shop 464,OFF-06464,MYSURU,MYS-Taluk-4,12.3024,76.997658,2500,WH-014,ACTIVE,09:00-18:00,2024-08-27
FPS-0465,Annapurna Fair Price Shop 465,OFF-06465,TUMAKURU,TUM-Taluk-4,13.535357,77.121063,1200,WH-015,SUSPENDED,09:00-18:00,2023-09-24
FPS-0466,Surya Fair Price Shop 466,OFF-06466,MANDYA,MAN-Taluk-2,12.602823,76.664583,1500,WH-016,ACTIVE,09:00-18:00,2023-06-21
FPS-0467,Samridhi Fair Price Shop 467,OFF-06467,HASSAN,HAS-Taluk-3,13.093759,75.710134,3000,WH-017,SUSPENDED,09:00-18:00,2024-11-27
FPS-0468,Grama Fair Price Shop 468,OFF-06468,SHIVAMOGGA,SHI-Taluk-1,13.773323,75.889436,1500,WH-018,ACTIVE,09:00-18:00,2024-05-17
